-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-100,100,
-9.97904,9.97904,
-9.94925,9.94925,
-9.91964,9.91964,
-9.89021,9.89021,
-9.86095,9.86095,
-9.83186,9.83186,
-9.80294,9.80294,
-9.77419,9.77419,
-9.74561,9.74561,
-9.7172,9.7172,
-9.68895,9.68895,
-9.66087,9.66087,
-9.63295,9.63295,
-9.60519,9.60519,
-9.57759,9.57759,
-9.55014,9.55014,
-9.52286,9.52286,
-9.49573,9.49573,
-9.46875,9.46875,
-9.44193,9.44193,
-9.41525,9.41525,
-9.38873,9.38873,
-9.36236,9.36236,
-9.33613,9.33613,
-9.31006,9.31006,
-9.28412,9.28412,
-9.25833,9.25833,
-9.23269,9.23269,
-9.20718,9.20718,
-9.18182,9.18182,
-9.15659,9.15659,
-9.13151,9.13151,
-9.10656,9.10656,
-9.08174,9.08174,
-9.05707,9.05707,
-9.03252,9.03252,
-9.00811,9.00811,
-8.98383,8.98383,
-8.95968,8.95968,
-8.93566,8.93566,
-8.91176,8.91176,
-8.888,8.888,
-8.86436,8.86436,
-8.84085,8.84085,
-8.81746,8.81746,
-8.7942,8.7942,
-8.77105,8.77105,
-8.74803,8.74803,
-8.72513,8.72513,
-8.70235,8.70235,
-8.67969,8.67969,
-8.65714,8.65714,
-8.63472,8.63472,
-8.6124,8.6124,
-8.59021,8.59021,
-8.56812,8.56812,
-8.54615,8.54615,
-8.5243,8.5243,
-8.50255,8.50255,
-8.48092,8.48092,
-8.45939,8.45939,
-8.43797,8.43797,
-8.41667,8.41667,
-8.39547,8.39547,
-8.37437,8.37437,
-8.35338,8.35338,
-8.3325,8.3325,
-8.31172,8.31172,
-8.29104,8.29104,
-8.27047,8.27047,
-8.25,8.25,
-8.22963,8.22963,
-8.20936,8.20936,
-8.18919,8.18919,
-8.16912,8.16912,
-8.14914,8.14914,
-8.12927,8.12927,
-8.10949,8.10949,
-8.08981,8.08981,
-8.07022,8.07022,
-8.05072,8.05072,
-8.03133,8.03133,
-8.01202,8.01202,
-7.99281,7.99281,
-7.97368,7.97368,
-7.95465,7.95465,
-7.93571,7.93571,
-7.91686,7.91686,
-7.8981,7.8981,
-7.87943,7.87943,
-7.86085,7.86085,
-7.84235,7.84235,
-7.82394,7.82394,
-7.80562,7.80562,
-7.78738,7.78738,
-7.76923,7.76923,
-7.75116,7.75116,
-7.73318,7.73318,
-7.71528,7.71528,
-7.69746,7.69746,
-7.67972,7.67972,
-7.66207,7.66207,
-7.6445,7.6445,
-7.627,7.627,
-7.60959,7.60959,
-7.59226,7.59226,
-7.575,7.575,
-7.55782,7.55782,
-7.54072,7.54072,
-7.5237,7.5237,
-7.50676,7.50676,
-7.48989,7.48989,
-7.47309,7.47309,
-7.45638,7.45638,
-7.43973,7.43973,
-7.42316,7.42316,
-7.40667,7.40667,
-7.39024,7.39024,
-7.37389,7.37389,
-7.35762,7.35762,
-7.34141,7.34141,
-7.32527,7.32527,
-7.30921,7.30921,
-7.29322,7.29322,
-7.27729,7.27729,
-7.26144,7.26144,
-7.24565,7.24565,
-7.22993,7.22993,
-7.21429,7.21429,
-7.1987,7.1987,
-7.18319,7.18319,
-7.16774,7.16774,
-7.15236,7.15236,
-7.13704,7.13704,
-7.12179,7.12179,
-7.10661,7.10661,
-7.09149,7.09149,
-7.07643,7.07643,
-7.06144,7.06144,
-7.04651,7.04651,
-7.03165,7.03165,
-7.01684,7.01684,
-7.0021,7.0021,
-6.98742,6.98742,
-6.9728,6.9728,
-6.95825,6.95825,
-6.94375,6.94375,
-6.92931,6.92931,
-6.91494,6.91494,
-6.90062,6.90062,
-6.88636,6.88636,
-6.87216,6.87216,
-6.85802,6.85802,
-6.84394,6.84394,
-6.82992,6.82992,
-6.81595,6.81595,
-6.80204,6.80204,
-6.78819,6.78819,
-6.77439,6.77439,
-6.76065,6.76065,
-6.74696,6.74696,
-6.73333,6.73333,
-6.71976,6.71976,
-6.70624,6.70624,
-6.69277,6.69277,
-6.67936,6.67936,
-6.666,6.666,
-6.65269,6.65269,
-6.63944,6.63944,
-6.62624,6.62624,
-6.6131,6.6131,
-6.6,6.6,
-6.58696,6.58696,
-6.57396,6.57396,
-6.56102,6.56102,
-6.54813,6.54813,
-6.53529,6.53529,
-6.5225,6.5225,
-6.50977,6.50977,
-6.49708,6.49708,
-6.48444,6.48444,
-6.47184,6.47184,
-6.4593,6.4593,
-6.44681,6.44681,
-6.43436,6.43436,
-6.42197,6.42197,
-6.40962,6.40962,
-6.39731,6.39731,
-6.38506,6.38506,
-6.37285,6.37285,
-6.36069,6.36069,
-6.34857,6.34857,
-6.3365,6.3365,
-6.32448,6.32448,
-6.3125,6.3125,
-6.30057,6.30057,
-6.28868,6.28868,
-6.27684,6.27684,
-6.26504,6.26504,
-6.25328,6.25328,
-6.24157,6.24157,
-6.22991,6.22991,
-6.21828,6.21828,
-6.2067,6.2067,
-6.19517,6.19517,
-6.18367,6.18367,
-6.17222,6.17222,
-6.16081,6.16081,
-6.14945,6.14945,
-6.13812,6.13812,
-6.12684,6.12684,
-6.1156,6.1156,
-6.1044,6.1044,
-6.09324,6.09324,
-6.08212,6.08212,
-6.07104,6.07104,
-6.06,6.06,
-6.049,6.049,
-6.03804,6.03804,
-6.02712,6.02712,
-6.01625,6.01625,
-6.00541,6.00541,
-5.9946,5.9946,
-5.98384,5.98384,
-5.97312,5.97312,
-5.96243,5.96243,
-5.95179,5.95179,
-5.94118,5.94118,
-5.9306,5.9306,
-5.92007,5.92007,
-5.90957,5.90957,
-5.89912,5.89912,
-5.88869,5.88869,
-5.87831,5.87831,
-5.86796,5.86796,
-5.85764,5.85764,
-5.84737,5.84737,
-5.83713,5.83713,
-5.82692,5.82692,
-5.81675,5.81675,
