funcid,dim,milestone,error
21,30,1,5.620608e+02
21,30,2,5.620608e+02
21,30,3,5.620608e+02
21,30,5,5.142408e+02
21,30,10,4.315423e+02
21,30,20,4.315423e+02
21,30,30,4.315423e+02
21,30,40,4.160531e+02
21,30,50,4.054156e+02
21,30,60,3.811544e+02
21,30,70,3.764891e+02
21,30,80,3.752997e+02
21,30,90,3.532895e+02
21,30,100,3.532895e+02
21,30,1,5.176704e+02
21,30,2,5.176704e+02
21,30,3,5.176704e+02
21,30,5,4.817405e+02
21,30,10,4.408643e+02
21,30,20,3.961830e+02
21,30,30,3.919658e+02
21,30,40,3.914893e+02
21,30,50,3.914893e+02
21,30,60,3.884164e+02
21,30,70,3.783899e+02
21,30,80,3.661378e+02
21,30,90,3.338427e+02
21,30,100,3.064497e+02
21,30,1,5.787170e+02
21,30,2,4.829452e+02
21,30,3,4.829452e+02
21,30,5,4.829452e+02
21,30,10,4.442497e+02
21,30,20,4.218879e+02
21,30,30,4.218879e+02
21,30,40,4.086681e+02
21,30,50,4.074888e+02
21,30,60,3.860623e+02
21,30,70,3.678845e+02
21,30,80,3.492904e+02
21,30,90,3.251471e+02
21,30,100,3.251471e+02
21,30,1,5.268953e+02
21,30,2,5.268953e+02
21,30,3,5.255743e+02
21,30,5,5.165574e+02
21,30,10,4.101537e+02
21,30,20,4.058519e+02
21,30,30,4.058519e+02
21,30,40,4.049760e+02
21,30,50,4.025534e+02
21,30,60,4.019925e+02
21,30,70,3.897062e+02
21,30,80,3.567655e+02
21,30,90,3.354720e+02
21,30,100,3.343363e+02
21,30,1,5.448913e+02
21,30,2,5.448913e+02
21,30,3,5.385301e+02
21,30,5,5.385301e+02
21,30,10,4.601431e+02
21,30,20,4.170880e+02
21,30,30,4.085144e+02
21,30,40,3.851471e+02
21,30,50,3.614864e+02
21,30,60,3.614864e+02
21,30,70,3.369732e+02
21,30,80,3.180294e+02
21,30,90,3.175212e+02
21,30,100,3.102305e+02
21,30,1,5.560214e+02
21,30,2,4.770056e+02
21,30,3,4.770056e+02
21,30,5,4.214888e+02
21,30,10,4.214888e+02
21,30,20,4.214888e+02
21,30,30,3.899383e+02
21,30,40,3.845781e+02
21,30,50,3.835575e+02
21,30,60,3.720510e+02
21,30,70,3.707137e+02
21,30,80,3.299825e+02
21,30,90,3.289028e+02
21,30,100,3.213939e+02
21,30,1,5.398723e+02
21,30,2,5.398723e+02
21,30,3,5.165732e+02
21,30,5,4.702104e+02
21,30,10,4.373550e+02
21,30,20,4.149771e+02
21,30,30,3.963775e+02
21,30,40,3.892169e+02
21,30,50,3.892169e+02
21,30,60,3.892169e+02
21,30,70,3.735060e+02
21,30,80,3.506541e+02
21,30,90,3.445880e+02
21,30,100,3.380761e+02
21,30,1,6.357792e+02
21,30,2,5.465465e+02
21,30,3,5.465465e+02
21,30,5,5.062139e+02
21,30,10,4.756649e+02
21,30,20,4.700448e+02
21,30,30,3.885402e+02
21,30,40,3.811278e+02
21,30,50,3.781974e+02
21,30,60,3.688384e+02
21,30,70,3.635741e+02
21,30,80,3.459186e+02
21,30,90,3.396292e+02
21,30,100,3.396292e+02
21,30,1,6.100501e+02
21,30,2,5.511137e+02
21,30,3,5.430143e+02
21,30,5,5.248346e+02
21,30,10,4.577655e+02
21,30,20,3.818122e+02
21,30,30,3.644625e+02
21,30,40,3.629813e+02
21,30,50,3.629813e+02
21,30,60,3.629813e+02
21,30,70,3.586594e+02
21,30,80,3.539208e+02
21,30,90,3.539208e+02
21,30,100,3.539208e+02
21,30,1,5.298526e+02
21,30,2,5.084784e+02
21,30,3,4.859750e+02
21,30,5,4.363781e+02
21,30,10,4.196060e+02
21,30,20,3.933820e+02
21,30,30,3.930551e+02
21,30,40,3.929979e+02
21,30,50,3.929535e+02
21,30,60,3.929243e+02
21,30,70,3.855399e+02
21,30,80,3.814481e+02
21,30,90,3.684292e+02
21,30,100,3.287098e+02
