funcid,dim,milestone,error
12,10,1,3.130520e+07
12,10,2,5.309322e+06
12,10,3,4.186410e+06
12,10,5,2.908363e+06
12,10,10,5.616614e+05
12,10,20,5.616614e+05
12,10,30,4.309673e+05
12,10,40,1.621961e+05
12,10,50,1.621961e+05
12,10,60,1.557482e+05
12,10,70,1.557482e+05
12,10,80,1.432232e+05
12,10,90,1.322979e+05
12,10,100,1.322979e+05
12,10,1,5.533381e+07
12,10,2,1.697157e+07
12,10,3,1.697157e+07
12,10,5,6.267179e+06
12,10,10,3.627452e+05
12,10,20,3.511402e+05
12,10,30,3.511402e+05
12,10,40,3.246466e+05
12,10,50,3.110011e+05
12,10,60,3.110011e+05
12,10,70,2.195959e+05
12,10,80,9.327066e+04
12,10,90,9.327066e+04
12,10,100,8.295929e+04
12,10,1,1.138458e+07
12,10,2,6.794512e+05
12,10,3,6.588648e+05
12,10,5,6.534152e+05
12,10,10,3.154455e+05
12,10,20,2.361267e+05
12,10,30,6.627288e+04
12,10,40,6.612571e+04
12,10,50,6.588043e+04
12,10,60,6.571486e+04
12,10,70,6.569879e+04
12,10,80,6.547106e+04
12,10,90,6.547106e+04
12,10,100,6.547106e+04
12,10,1,2.305388e+05
12,10,2,2.075280e+05
12,10,3,2.075280e+05
12,10,5,2.075280e+05
12,10,10,2.059060e+05
12,10,20,2.059060e+05
12,10,30,2.035987e+05
12,10,40,2.035987e+05
12,10,50,2.029255e+05
12,10,60,2.029255e+05
12,10,70,2.026347e+05
12,10,80,2.026347e+05
12,10,90,2.026347e+05
12,10,100,2.932219e+04
12,10,1,1.755843e+08
12,10,2,6.003555e+06
12,10,3,5.947070e+06
12,10,5,3.002488e+06
12,10,10,9.004990e+04
12,10,20,8.723274e+04
12,10,30,8.723274e+04
12,10,40,8.723274e+04
12,10,50,8.410373e+04
12,10,60,8.410373e+04
12,10,70,8.410373e+04
12,10,80,8.410373e+04
12,10,90,8.199068e+04
12,10,100,8.199068e+04
12,10,1,1.016222e+08
12,10,2,6.300643e+06
12,10,3,6.300643e+06
12,10,5,6.300643e+06
12,10,10,1.055312e+06
12,10,20,1.019199e+06
12,10,30,1.019199e+06
12,10,40,3.345497e+05
12,10,50,3.345497e+05
12,10,60,3.077351e+05
12,10,70,6.196954e+04
12,10,80,6.196954e+04
12,10,90,6.196954e+04
12,10,100,6.175504e+04
12,10,1,6.529933e+06
12,10,2,2.116306e+06
12,10,3,2.116306e+06
12,10,5,2.116306e+06
12,10,10,3.950284e+04
12,10,20,3.810253e+04
12,10,30,3.792570e+04
12,10,40,3.058281e+04
12,10,50,3.057811e+04
12,10,60,2.932353e+04
12,10,70,2.828585e+04
12,10,80,2.828585e+04
12,10,90,2.734637e+04
12,10,100,2.639409e+04
12,10,1,3.216432e+07
12,10,2,5.772282e+06
12,10,3,5.772282e+06
12,10,5,5.772282e+06
12,10,10,5.613468e+06
12,10,20,1.099129e+05
12,10,30,1.064773e+05
12,10,40,1.064773e+05
12,10,50,1.064773e+05
12,10,60,1.042031e+05
12,10,70,1.021373e+05
12,10,80,9.613606e+04
12,10,90,7.856349e+04
12,10,100,7.128577e+04
12,10,1,5.553505e+08
12,10,2,4.383250e+04
12,10,3,4.383250e+04
12,10,5,4.383250e+04
12,10,10,4.343831e+04
12,10,20,3.697970e+04
12,10,30,1.858735e+04
12,10,40,1.858735e+04
12,10,50,1.858735e+04
12,10,60,1.811773e+04
12,10,70,1.811773e+04
12,10,80,1.811773e+04
12,10,90,1.773909e+04
12,10,100,1.773909e+04
12,10,1,2.503227e+08
12,10,2,6.510627e+06
12,10,3,6.494121e+06
12,10,5,6.168545e+05
12,10,10,5.934020e+05
12,10,20,3.227004e+05
12,10,30,2.675661e+05
12,10,40,6.766182e+04
12,10,50,6.766182e+04
12,10,60,9.633403e+03
12,10,70,9.486351e+03
12,10,80,9.486351e+03
12,10,90,9.486351e+03
12,10,100,9.486351e+03
