funcid,dim,milestone,error
1,30,1,7.398327e+09
1,30,2,1.279057e+09
1,30,3,1.279057e+09
1,30,5,1.781487e+07
1,30,10,1.678011e+06
1,30,20,2.192199e+05
1,30,30,4.221936e+04
1,30,40,2.085652e+04
1,30,50,1.119539e+03
1,30,60,8.227886e+02
1,30,70,5.519836e+02
1,30,80,2.575832e+02
1,30,90,1.891476e+02
1,30,100,1.731863e+02
1,30,1,6.654584e+09
1,30,2,6.007092e+08
1,30,3,6.007092e+08
1,30,5,1.157342e+08
1,30,10,1.473376e+07
1,30,20,6.752408e+04
1,30,30,8.063118e+03
1,30,40,1.756455e+03
1,30,50,5.476975e+01
1,30,60,2.927748e+01
1,30,70,2.457606e+01
1,30,80,2.457606e+01
1,30,90,2.377147e+01
1,30,100,2.375338e+01
1,30,1,8.529371e+09
1,30,2,6.446458e+09
1,30,3,5.497417e+09
1,30,5,8.000828e+08
1,30,10,1.163713e+08
1,30,20,1.877949e+05
1,30,30,4.820684e+03
1,30,40,3.096375e+03
1,30,50,1.672695e+03
1,30,60,2.823324e+02
1,30,70,2.766906e+02
1,30,80,4.542708e+01
1,30,90,5.173586e+00
1,30,100,5.003123e+00
1,30,1,1.152106e+09
1,30,2,1.152106e+09
1,30,3,1.152106e+09
1,30,5,1.659805e+08
1,30,10,7.801363e+06
1,30,20,1.392912e+06
1,30,30,4.417394e+04
1,30,40,1.314237e+03
1,30,50,1.159261e+03
1,30,60,1.155718e+03
1,30,70,8.888409e+02
1,30,80,7.100132e+02
1,30,90,5.175437e+02
1,30,100,6.694614e+00
1,30,1,6.523893e+09
1,30,2,6.523893e+09
1,30,3,6.148729e+09
1,30,5,1.321546e+09
1,30,10,5.553687e+06
1,30,20,2.536322e+04
1,30,30,1.049046e+04
1,30,40,1.878751e+03
1,30,50,7.003990e+02
1,30,60,7.003990e+02
1,30,70,6.692266e+02
1,30,80,5.379899e+02
1,30,90,5.379899e+02
1,30,100,1.523875e+02
1,30,1,6.363152e+09
1,30,2,9.254957e+08
1,30,3,9.254957e+08
1,30,5,1.733282e+08
1,30,10,6.818756e+07
1,30,20,1.252876e+06
1,30,30,2.155619e+03
1,30,40,1.438807e+03
1,30,50,4.592783e+02
1,30,60,2.844441e+02
1,30,70,2.811892e+02
1,30,80,2.043587e+02
1,30,90,1.394860e+02
1,30,100,1.276432e+02
1,30,1,9.350720e+09
1,30,2,7.907630e+08
1,30,3,7.907630e+08
1,30,5,1.352118e+08
1,30,10,1.014794e+08
1,30,20,1.266965e+06
1,30,30,4.631199e+04
1,30,40,6.510728e+03
1,30,50,4.329541e+03
1,30,60,1.436383e+03
1,30,70,3.389228e+00
1,30,80,3.389228e+00
1,30,90,3.389228e+00
1,30,100,2.930132e+00
1,30,1,6.939982e+09
1,30,2,6.939982e+09
1,30,3,4.170666e+09
1,30,5,1.105050e+08
1,30,10,4.348503e+07
1,30,20,2.082164e+06
1,30,30,2.622130e+04
1,30,40,3.191465e+03
1,30,50,6.293367e+02
1,30,60,2.695599e+02
1,30,70,1.508065e+02
1,30,80,5.462218e+00
1,30,90,5.462218e+00
1,30,100,1.444533e+00
1,30,1,6.329511e+09
1,30,2,2.444862e+09
1,30,3,1.078618e+09
1,30,5,5.105064e+08
1,30,10,3.842411e+07
1,30,20,1.044030e+06
1,30,30,1.186371e+04
1,30,40,8.482367e+03
1,30,50,5.586739e+03
1,30,60,4.647391e+03
1,30,70,1.582658e+03
1,30,80,1.332747e+03
1,30,90,7.616411e+02
1,30,100,7.616411e+02
1,30,1,8.879087e+09
1,30,2,5.049609e+09
1,30,3,5.049609e+09
1,30,5,5.725043e+08
1,30,10,1.200542e+07
1,30,20,1.206012e+06
1,30,30,3.438427e+04
1,30,40,1.221496e+03
1,30,50,1.221496e+03
1,30,60,5.203864e+02
1,30,70,8.346733e+01
1,30,80,4.814394e+00
1,30,90,4.814394e+00
1,30,100,4.186788e+00
