funcid,dim,milestone,error
9,30,1,1.589122e+04
9,30,2,1.161864e+04
9,30,3,1.085527e+04
9,30,5,8.707378e+03
9,30,10,8.407135e+03
9,30,20,8.106512e+03
9,30,30,6.862891e+03
9,30,40,5.073411e+03
9,30,50,4.481699e+03
9,30,60,3.944623e+03
9,30,70,3.944623e+03
9,30,80,3.944623e+03
9,30,90,3.614392e+03
9,30,100,3.053032e+03
9,30,1,1.049407e+04
9,30,2,1.049407e+04
9,30,3,9.713239e+03
9,30,5,8.940937e+03
9,30,10,8.940937e+03
9,30,20,7.496195e+03
9,30,30,5.499453e+03
9,30,40,5.499453e+03
9,30,50,4.679536e+03
9,30,60,4.477420e+03
9,30,70,4.292205e+03
9,30,80,4.154243e+03
9,30,90,4.069569e+03
9,30,100,3.925727e+03
9,30,1,1.563718e+04
9,30,2,1.563718e+04
9,30,3,1.563718e+04
9,30,5,1.140023e+04
9,30,10,1.121011e+04
9,30,20,8.176423e+03
9,30,30,6.721236e+03
9,30,40,6.721236e+03
9,30,50,6.721236e+03
9,30,60,6.667612e+03
9,30,70,6.642302e+03
9,30,80,4.159951e+03
9,30,90,3.924057e+03
9,30,100,3.177988e+03
9,30,1,1.190907e+04
9,30,2,1.190907e+04
9,30,3,1.190907e+04
9,30,5,9.885212e+03
9,30,10,9.405289e+03
9,30,20,7.179392e+03
9,30,30,7.179392e+03
9,30,40,7.153921e+03
9,30,50,6.463328e+03
9,30,60,6.197564e+03
9,30,70,5.706443e+03
9,30,80,5.426800e+03
9,30,90,5.339645e+03
9,30,100,3.585187e+03
9,30,1,1.206754e+04
9,30,2,1.206754e+04
9,30,3,1.136574e+04
9,30,5,9.723033e+03
9,30,10,9.723033e+03
9,30,20,8.808141e+03
9,30,30,4.924720e+03
9,30,40,4.924720e+03
9,30,50,4.826832e+03
9,30,60,4.826832e+03
9,30,70,4.822076e+03
9,30,80,4.611989e+03
9,30,90,4.441457e+03
9,30,100,4.441457e+03
9,30,1,9.380751e+03
9,30,2,8.027675e+03
9,30,3,8.027675e+03
9,30,5,8.027675e+03
9,30,10,8.027675e+03
9,30,20,8.027675e+03
9,30,30,6.618499e+03
9,30,40,6.598432e+03
9,30,50,6.206886e+03
9,30,60,5.052203e+03
9,30,70,3.997825e+03
9,30,80,3.823924e+03
9,30,90,3.798867e+03
9,30,100,3.086169e+03
9,30,1,1.279784e+04
9,30,2,1.161242e+04
9,30,3,9.000791e+03
9,30,5,9.000791e+03
9,30,10,8.196575e+03
9,30,20,7.131462e+03
9,30,30,6.699659e+03
9,30,40,6.699659e+03
9,30,50,6.343860e+03
9,30,60,5.995353e+03
9,30,70,4.727453e+03
9,30,80,4.485869e+03
9,30,90,4.355816e+03
9,30,100,4.180315e+03
9,30,1,1.357424e+04
9,30,2,1.357424e+04
9,30,3,1.168578e+04
9,30,5,1.168578e+04
9,30,10,1.049464e+04
9,30,20,7.798916e+03
9,30,30,7.113364e+03
9,30,40,6.495693e+03
9,30,50,6.214867e+03
9,30,60,5.753775e+03
9,30,70,4.660339e+03
9,30,80,4.660339e+03
9,30,90,4.289008e+03
9,30,100,3.316800e+03
9,30,1,1.943793e+04
9,30,2,1.634618e+04
9,30,3,1.260269e+04
9,30,5,9.800719e+03
9,30,10,7.153500e+03
9,30,20,7.153500e+03
9,30,30,6.787924e+03
9,30,40,6.787924e+03
9,30,50,6.274986e+03
9,30,60,6.274986e+03
9,30,70,6.274986e+03
9,30,80,2.914207e+03
9,30,90,2.650401e+03
9,30,100,2.571522e+03
9,30,1,1.088385e+04
9,30,2,1.088385e+04
9,30,3,1.088385e+04
9,30,5,1.088385e+04
9,30,10,7.115910e+03
9,30,20,6.523576e+03
9,30,30,6.304164e+03
9,30,40,6.211048e+03
9,30,50,5.749234e+03
9,30,60,3.714373e+03
9,30,70,3.563077e+03
9,30,80,3.563077e+03
9,30,90,3.563077e+03
9,30,100,3.503323e+03
