funcid,dim,milestone,error
10,10,1,9.272895e+02
10,10,2,9.163302e+02
10,10,3,9.163302e+02
10,10,5,9.163302e+02
10,10,10,9.163302e+02
10,10,20,6.121675e+02
10,10,30,6.108140e+02
10,10,40,6.108140e+02
10,10,50,6.108125e+02
10,10,60,6.108125e+02
10,10,70,6.108125e+02
10,10,80,6.108125e+02
10,10,90,6.108125e+02
10,10,100,4.711782e+02
10,10,1,2.030687e+03
10,10,2,9.703444e+02
10,10,3,9.656006e+02
10,10,5,9.656006e+02
10,10,10,9.656006e+02
10,10,20,9.617171e+02
10,10,30,9.208413e+02
10,10,40,9.208413e+02
10,10,50,9.208413e+02
10,10,60,9.208413e+02
10,10,70,9.208413e+02
10,10,80,8.942020e+02
10,10,90,8.831608e+02
10,10,100,8.831608e+02
10,10,1,1.806431e+03
10,10,2,1.264330e+03
10,10,3,1.264330e+03
10,10,5,1.264330e+03
10,10,10,1.264330e+03
10,10,20,1.002245e+03
10,10,30,7.998938e+02
10,10,40,7.988770e+02
10,10,50,7.988770e+02
10,10,60,7.963910e+02
10,10,70,7.898023e+02
10,10,80,7.873300e+02
10,10,90,7.774651e+02
10,10,100,7.774651e+02
10,10,1,1.647784e+03
10,10,2,1.638784e+03
10,10,3,1.638784e+03
10,10,5,1.638784e+03
10,10,10,8.891622e+02
10,10,20,8.891622e+02
10,10,30,8.883207e+02
10,10,40,8.269055e+02
10,10,50,8.214489e+02
10,10,60,7.480664e+02
10,10,70,7.480664e+02
10,10,80,7.480664e+02
10,10,90,4.625884e+02
10,10,100,4.625884e+02
10,10,1,1.975244e+03
10,10,2,1.975244e+03
10,10,3,1.759495e+03
10,10,5,1.728502e+03
10,10,10,6.920657e+02
10,10,20,6.920657e+02
10,10,30,6.829232e+02
10,10,40,6.829232e+02
10,10,50,6.632656e+02
10,10,60,6.632656e+02
10,10,70,6.565507e+02
10,10,80,6.565507e+02
10,10,90,6.565507e+02
10,10,100,6.565507e+02
10,10,1,2.462443e+03
10,10,2,1.140313e+03
10,10,3,1.140313e+03
10,10,5,1.140313e+03
10,10,10,1.097143e+03
10,10,20,6.842229e+02
10,10,30,6.053003e+02
10,10,40,4.673809e+02
10,10,50,4.673797e+02
10,10,60,4.673797e+02
10,10,70,4.673797e+02
10,10,80,4.673797e+02
10,10,90,4.673797e+02
10,10,100,4.673797e+02
10,10,1,1.785497e+03
10,10,2,9.776374e+02
10,10,3,9.035883e+02
10,10,5,8.787822e+02
10,10,10,8.787822e+02
10,10,20,6.483036e+02
10,10,30,6.483033e+02
10,10,40,6.483033e+02
10,10,50,3.760176e+02
10,10,60,3.686260e+02
10,10,70,3.653836e+02
10,10,80,3.653836e+02
10,10,90,3.653836e+02
10,10,100,3.653836e+02
10,10,1,1.931157e+03
10,10,2,1.841428e+03
10,10,3,1.822585e+03
10,10,5,1.822585e+03
10,10,10,1.325955e+03
10,10,20,7.474712e+02
10,10,30,7.473200e+02
10,10,40,7.473111e+02
10,10,50,7.470127e+02
10,10,60,7.470127e+02
10,10,70,7.429089e+02
10,10,80,7.429030e+02
10,10,90,7.399950e+02
10,10,100,7.399930e+02
10,10,1,2.176170e+03
10,10,2,1.056977e+03
10,10,3,1.056977e+03
10,10,5,1.056977e+03
10,10,10,1.056584e+03
10,10,20,8.538436e+02
10,10,30,7.223730e+02
10,10,40,5.928242e+02
10,10,50,5.919998e+02
10,10,60,5.919998e+02
10,10,70,5.919994e+02
10,10,80,5.919994e+02
10,10,90,5.919994e+02
10,10,100,5.919994e+02
10,10,1,1.866470e+03
10,10,2,1.850043e+03
10,10,3,1.850043e+03
10,10,5,1.805537e+03
10,10,10,5.859438e+02
10,10,20,5.859413e+02
10,10,30,5.859413e+02
10,10,40,5.859413e+02
10,10,50,5.859413e+02
10,10,60,5.859413e+02
10,10,70,5.859413e+02
10,10,80,5.859413e+02
10,10,90,4.662455e+02
10,10,100,4.662455e+02
