funcid,dim,milestone,error
17,30,1,9.775110e+02
17,30,2,9.775110e+02
17,30,3,9.775110e+02
17,30,5,9.775110e+02
17,30,10,8.614219e+02
17,30,20,8.605209e+02
17,30,30,8.605209e+02
17,30,40,8.597517e+02
17,30,50,6.736764e+02
17,30,60,4.725323e+02
17,30,70,4.718526e+02
17,30,80,4.717222e+02
17,30,90,4.675801e+02
17,30,100,4.675801e+02
17,30,1,1.209590e+03
17,30,2,1.209590e+03
17,30,3,1.209590e+03
17,30,5,1.153566e+03
17,30,10,1.107934e+03
17,30,20,1.100137e+03
17,30,30,1.056356e+03
17,30,40,9.507645e+02
17,30,50,9.224449e+02
17,30,60,9.224448e+02
17,30,70,9.224448e+02
17,30,80,9.224283e+02
17,30,90,9.224283e+02
17,30,100,9.224283e+02
17,30,1,9.078935e+02
17,30,2,9.078935e+02
17,30,3,9.078935e+02
17,30,5,9.028303e+02
17,30,10,9.028303e+02
17,30,20,9.022212e+02
17,30,30,9.022212e+02
17,30,40,9.022212e+02
17,30,50,9.022212e+02
17,30,60,8.989890e+02
17,30,70,8.989780e+02
17,30,80,8.989780e+02
17,30,90,7.168234e+02
17,30,100,6.879168e+02
17,30,1,1.847633e+03
17,30,2,1.307583e+03
17,30,3,1.282787e+03
17,30,5,1.218490e+03
17,30,10,1.146128e+03
17,30,20,1.042004e+03
17,30,30,4.857491e+02
17,30,40,4.857491e+02
17,30,50,4.857488e+02
17,30,60,4.857487e+02
17,30,70,4.857487e+02
17,30,80,4.740428e+02
17,30,90,4.545922e+02
17,30,100,4.545922e+02
17,30,1,1.245462e+03
17,30,2,1.245462e+03
17,30,3,1.245462e+03
17,30,5,1.104238e+03
17,30,10,7.860074e+02
17,30,20,6.989214e+02
17,30,30,6.942998e+02
17,30,40,6.942998e+02
17,30,50,6.942998e+02
17,30,60,6.939563e+02
17,30,70,6.939563e+02
17,30,80,6.937755e+02
17,30,90,6.937425e+02
17,30,100,6.937102e+02
17,30,1,1.428089e+03
17,30,2,1.428089e+03
17,30,3,1.092860e+03
17,30,5,1.075613e+03
17,30,10,1.047069e+03
17,30,20,8.772790e+02
17,30,30,8.769950e+02
17,30,40,8.769950e+02
17,30,50,8.769163e+02
17,30,60,8.769163e+02
17,30,70,8.767237e+02
17,30,80,8.764927e+02
17,30,90,8.764605e+02
17,30,100,8.764605e+02
17,30,1,1.288416e+03
17,30,2,1.227369e+03
17,30,3,1.224489e+03
17,30,5,1.010782e+03
17,30,10,1.009506e+03
17,30,20,9.391372e+02
17,30,30,8.115080e+02
17,30,40,8.115080e+02
17,30,50,8.115080e+02
17,30,60,8.114922e+02
17,30,70,8.114922e+02
17,30,80,8.114267e+02
17,30,90,6.277539e+02
17,30,100,6.086247e+02
17,30,1,1.678345e+03
17,30,2,1.538991e+03
17,30,3,1.406940e+03
17,30,5,1.014756e+03
17,30,10,1.013475e+03
17,30,20,8.913942e+02
17,30,30,8.913894e+02
17,30,40,8.912108e+02
17,30,50,8.911533e+02
17,30,60,8.880332e+02
17,30,70,8.880332e+02
17,30,80,8.041230e+02
17,30,90,7.570976e+02
17,30,100,7.556073e+02
17,30,1,7.198122e+02
17,30,2,7.198122e+02
17,30,3,7.198122e+02
17,30,5,7.198122e+02
17,30,10,7.171994e+02
17,30,20,7.169716e+02
17,30,30,7.150721e+02
17,30,40,7.150721e+02
17,30,50,7.022776e+02
17,30,60,6.967120e+02
17,30,70,6.918483e+02
17,30,80,6.912915e+02
17,30,90,6.912915e+02
17,30,100,6.912915e+02
17,30,1,1.709457e+03
17,30,2,9.371832e+02
17,30,3,9.371832e+02
17,30,5,9.371832e+02
17,30,10,9.361220e+02
17,30,20,8.439640e+02
17,30,30,8.067919e+02
17,30,40,8.065319e+02
17,30,50,8.060781e+02
17,30,60,8.060591e+02
17,30,70,7.686464e+02
17,30,80,7.679246e+02
17,30,90,7.679246e+02
17,30,100,7.679246e+02
