funcid,dim,milestone,error
7,30,1,2.365476e+03
7,30,2,2.169825e+03
7,30,3,2.169825e+03
7,30,5,2.169825e+03
7,30,10,2.155458e+03
7,30,20,2.150029e+03
7,30,30,2.146348e+03
7,30,40,2.091564e+03
7,30,50,2.000516e+03
7,30,60,1.797149e+03
7,30,70,1.497402e+03
7,30,80,1.168887e+03
7,30,90,1.101854e+03
7,30,100,1.072831e+03
7,30,1,2.826126e+03
7,30,2,2.826126e+03
7,30,3,2.826126e+03
7,30,5,2.826126e+03
7,30,10,2.677646e+03
7,30,20,2.309812e+03
7,30,30,1.889254e+03
7,30,40,1.848190e+03
7,30,50,1.841885e+03
7,30,60,1.611228e+03
7,30,70,1.469470e+03
7,30,80,1.161549e+03
7,30,90,1.161549e+03
7,30,100,9.056614e+02
7,30,1,2.312143e+03
7,30,2,2.312143e+03
7,30,3,2.312143e+03
7,30,5,2.312143e+03
7,30,10,2.017105e+03
7,30,20,2.017105e+03
7,30,30,2.017105e+03
7,30,40,1.999263e+03
7,30,50,1.876195e+03
7,30,60,1.432218e+03
7,30,70,1.396562e+03
7,30,80,1.210091e+03
7,30,90,1.151067e+03
7,30,100,1.150252e+03
7,30,1,2.559723e+03
7,30,2,2.559723e+03
7,30,3,2.559723e+03
7,30,5,2.549922e+03
7,30,10,2.524565e+03
7,30,20,2.320469e+03
7,30,30,2.121215e+03
7,30,40,1.726936e+03
7,30,50,1.678177e+03
7,30,60,1.584170e+03
7,30,70,1.563581e+03
7,30,80,1.398082e+03
7,30,90,1.242665e+03
7,30,100,1.065794e+03
7,30,1,2.558058e+03
7,30,2,2.558058e+03
7,30,3,2.558058e+03
7,30,5,2.558058e+03
7,30,10,2.515509e+03
7,30,20,2.354781e+03
7,30,30,1.825520e+03
7,30,40,1.820647e+03
7,30,50,1.820183e+03
7,30,60,1.741516e+03
7,30,70,1.205456e+03
7,30,80,1.200707e+03
7,30,90,1.182139e+03
7,30,100,1.043188e+03
7,30,1,2.395057e+03
7,30,2,2.290318e+03
7,30,3,2.290318e+03
7,30,5,2.283767e+03
7,30,10,2.268703e+03
7,30,20,2.028091e+03
7,30,30,2.018639e+03
7,30,40,1.641512e+03
7,30,50,1.641512e+03
7,30,60,1.525200e+03
7,30,70,1.239725e+03
7,30,80,1.202076e+03
7,30,90,1.160372e+03
7,30,100,9.096560e+02
7,30,1,2.595041e+03
7,30,2,2.595041e+03
7,30,3,2.595041e+03
7,30,5,2.576699e+03
7,30,10,2.405965e+03
7,30,20,1.444990e+03
7,30,30,1.408753e+03
7,30,40,1.408753e+03
7,30,50,1.384269e+03
7,30,60,1.384269e+03
7,30,70,1.367669e+03
7,30,80,1.359054e+03
7,30,90,1.183341e+03
7,30,100,1.110181e+03
7,30,1,2.444481e+03
7,30,2,2.293618e+03
7,30,3,2.293618e+03
7,30,5,2.293618e+03
7,30,10,2.293618e+03
7,30,20,2.008849e+03
7,30,30,1.976364e+03
7,30,40,1.850454e+03
7,30,50,1.676453e+03
7,30,60,1.563055e+03
7,30,70,1.378339e+03
7,30,80,1.360231e+03
7,30,90,1.114270e+03
7,30,100,1.058529e+03
7,30,1,2.463774e+03
7,30,2,2.463774e+03
7,30,3,2.463774e+03
7,30,5,2.332220e+03
7,30,10,2.332220e+03
7,30,20,2.332220e+03
7,30,30,2.128724e+03
7,30,40,1.860031e+03
7,30,50,1.804241e+03
7,30,60,1.720649e+03
7,30,70,1.430605e+03
7,30,80,1.358535e+03
7,30,90,1.255163e+03
7,30,100,9.150903e+02
7,30,1,2.750668e+03
7,30,2,2.477231e+03
7,30,3,2.477231e+03
7,30,5,2.477231e+03
7,30,10,2.414095e+03
7,30,20,2.220763e+03
7,30,30,1.652614e+03
7,30,40,1.628569e+03
7,30,50,1.628199e+03
7,30,60,1.628199e+03
7,30,70,1.337510e+03
7,30,80,1.119551e+03
7,30,90,1.110885e+03
7,30,100,1.018064e+03
