funcid,dim,milestone,error
14,10,1,2.559337e+04
14,10,2,8.533753e+02
14,10,3,8.520804e+02
14,10,5,8.520804e+02
14,10,10,8.441475e+02
14,10,20,2.110732e+02
14,10,30,2.110732e+02
14,10,40,1.275555e+02
14,10,50,1.275555e+02
14,10,60,1.275555e+02
14,10,70,1.274952e+02
14,10,80,1.274833e+02
14,10,90,1.274789e+02
14,10,100,1.274768e+02
14,10,1,3.034173e+02
14,10,2,8.485142e+01
14,10,3,8.485142e+01
14,10,5,8.485142e+01
14,10,10,8.485142e+01
14,10,20,8.459444e+01
14,10,30,8.459444e+01
14,10,40,8.459444e+01
14,10,50,8.104594e+01
14,10,60,8.104594e+01
14,10,70,8.099622e+01
14,10,80,8.099622e+01
14,10,90,8.099622e+01
14,10,100,8.099622e+01
14,10,1,1.688078e+04
14,10,2,1.687050e+04
14,10,3,1.307919e+04
14,10,5,2.918999e+02
14,10,10,2.918908e+02
14,10,20,1.634842e+02
14,10,30,1.627496e+02
14,10,40,1.618933e+02
14,10,50,1.618933e+02
14,10,60,1.618933e+02
14,10,70,1.598384e+02
14,10,80,1.598384e+02
14,10,90,1.590957e+02
14,10,100,1.585383e+02
14,10,1,2.072562e+03
14,10,2,2.638692e+02
14,10,3,2.638098e+02
14,10,5,2.638098e+02
14,10,10,1.891148e+02
14,10,20,1.740159e+02
14,10,30,1.740159e+02
14,10,40,1.740159e+02
14,10,50,1.740159e+02
14,10,60,1.699348e+02
14,10,70,1.453281e+02
14,10,80,1.061328e+02
14,10,90,1.056046e+02
14,10,100,1.056046e+02
14,10,1,2.699030e+04
14,10,2,2.240489e+04
14,10,3,9.567129e+03
14,10,5,9.562445e+03
14,10,10,1.731431e+02
14,10,20,1.731414e+02
14,10,30,1.731414e+02
14,10,40,1.731414e+02
14,10,50,1.730319e+02
14,10,60,1.729936e+02
14,10,70,1.729936e+02
14,10,80,1.617347e+02
14,10,90,9.713867e+01
14,10,100,9.713867e+01
14,10,1,1.242032e+03
14,10,2,8.803511e+02
14,10,3,8.802577e+02
14,10,5,8.802577e+02
14,10,10,1.313474e+02
14,10,20,1.312077e+02
14,10,30,1.312077e+02
14,10,40,1.312077e+02
14,10,50,1.312077e+02
14,10,60,1.312077e+02
14,10,70,1.063581e+02
14,10,80,1.063581e+02
14,10,90,1.063581e+02
14,10,100,1.063581e+02
14,10,1,2.168840e+03
14,10,2,2.093535e+03
14,10,3,2.093535e+03
14,10,5,2.093535e+03
14,10,10,4.373124e+02
14,10,20,3.728344e+02
14,10,30,1.269566e+02
14,10,40,1.238380e+02
14,10,50,1.238380e+02
14,10,60,1.238380e+02
14,10,70,1.238380e+02
14,10,80,1.051602e+02
14,10,90,1.049757e+02
14,10,100,1.048120e+02
14,10,1,1.329822e+03
14,10,2,2.166591e+02
14,10,3,2.166591e+02
14,10,5,2.166591e+02
14,10,10,2.166591e+02
14,10,20,2.166591e+02
14,10,30,2.166591e+02
14,10,40,2.165218e+02
14,10,50,2.162025e+02
14,10,60,2.153441e+02
14,10,70,1.757568e+02
14,10,80,7.873016e+01
14,10,90,7.790654e+01
14,10,100,7.790654e+01
14,10,1,2.655219e+04
14,10,2,6.066314e+03
14,10,3,5.500448e+03
14,10,5,3.909492e+02
14,10,10,7.236708e+01
14,10,20,7.236708e+01
14,10,30,7.218989e+01
14,10,40,7.218989e+01
14,10,50,7.218989e+01
14,10,60,7.218989e+01
14,10,70,7.206221e+01
14,10,80,7.198654e+01
14,10,90,7.196341e+01
14,10,100,7.196341e+01
14,10,1,4.559485e+02
14,10,2,4.554720e+02
14,10,3,9.252279e+01
14,10,5,9.251835e+01
14,10,10,9.250515e+01
14,10,20,9.243699e+01
14,10,30,9.243699e+01
14,10,40,9.243699e+01
14,10,50,9.243699e+01
14,10,60,9.243699e+01
14,10,70,8.971632e+01
14,10,80,8.971632e+01
14,10,90,8.971632e+01
14,10,100,8.959206e+01
