funcid,dim,milestone,error
8,10,1,1.143932e+02
8,10,2,6.280624e+01
8,10,3,6.269884e+01
8,10,5,4.980779e+01
8,10,10,4.522564e+01
8,10,20,4.522564e+01
8,10,30,1.395395e+01
8,10,40,1.395395e+01
8,10,50,1.395395e+01
8,10,60,1.395395e+01
8,10,70,1.395395e+01
8,10,80,1.395395e+01
8,10,90,1.395395e+01
8,10,100,1.395395e+01
8,10,1,1.144424e+02
8,10,2,1.109658e+02
8,10,3,1.109658e+02
8,10,5,5.960395e+01
8,10,10,3.324941e+01
8,10,20,3.324941e+01
8,10,30,3.324941e+01
8,10,40,3.188941e+01
8,10,50,3.183862e+01
8,10,60,1.695597e+01
8,10,70,1.691433e+01
8,10,80,1.691433e+01
8,10,90,1.592353e+01
8,10,100,1.591935e+01
8,10,1,6.857099e+01
8,10,2,5.427924e+01
8,10,3,5.198256e+01
8,10,5,5.198256e+01
8,10,10,3.798411e+01
8,10,20,3.780860e+01
8,10,30,3.780860e+01
8,10,40,1.896747e+01
8,10,50,1.890440e+01
8,10,60,1.890420e+01
8,10,70,1.890420e+01
8,10,80,1.890420e+01
8,10,90,1.890420e+01
8,10,100,1.890420e+01
8,10,1,9.323719e+01
8,10,2,9.036061e+01
8,10,3,9.036061e+01
8,10,5,6.768699e+01
8,10,10,5.575846e+01
8,10,20,5.571745e+01
8,10,30,5.571745e+01
8,10,40,4.620339e+01
8,10,50,3.892882e+01
8,10,60,3.681345e+01
8,10,70,1.896506e+01
8,10,80,6.964714e+00
8,10,90,6.964714e+00
8,10,100,6.964714e+00
8,10,1,6.457021e+01
8,10,2,5.378222e+01
8,10,3,5.378222e+01
8,10,5,5.378222e+01
8,10,10,5.378222e+01
8,10,20,3.347390e+01
8,10,30,3.347390e+01
8,10,40,3.347390e+01
8,10,50,3.341884e+01
8,10,60,3.341884e+01
8,10,70,3.341884e+01
8,10,80,3.337379e+01
8,10,90,2.091222e+01
8,10,100,2.091222e+01
8,10,1,8.656340e+01
8,10,2,7.511060e+01
8,10,3,7.313860e+01
8,10,5,3.891909e+01
8,10,10,3.891909e+01
8,10,20,3.891909e+01
8,10,30,3.386858e+01
8,10,40,3.386858e+01
8,10,50,3.386858e+01
8,10,60,3.382857e+01
8,10,70,3.382857e+01
8,10,80,3.084362e+01
8,10,90,3.084360e+01
8,10,100,3.084360e+01
8,10,1,8.302584e+01
8,10,2,8.262948e+01
8,10,3,8.262948e+01
8,10,5,6.893103e+01
8,10,10,5.638358e+01
8,10,20,4.377813e+01
8,10,30,1.296783e+01
8,10,40,1.293446e+01
8,10,50,1.293446e+01
8,10,60,1.293446e+01
8,10,70,1.293446e+01
8,10,80,1.293446e+01
8,10,90,1.293446e+01
8,10,100,1.293446e+01
8,10,1,1.329018e+02
8,10,2,1.237951e+02
8,10,3,9.102953e+01
8,10,5,6.038761e+01
8,10,10,4.779223e+01
8,10,20,3.782302e+01
8,10,30,3.193270e+01
8,10,40,3.087349e+01
8,10,50,3.084364e+01
8,10,60,2.787584e+01
8,10,70,2.785883e+01
8,10,80,2.785880e+01
8,10,90,2.394624e+01
8,10,100,2.288402e+01
8,10,1,1.301717e+02
8,10,2,7.441522e+01
8,10,3,7.441522e+01
8,10,5,7.441522e+01
8,10,10,4.979056e+01
8,10,20,3.115259e+01
8,10,30,3.115259e+01
8,10,40,3.115259e+01
8,10,50,3.115259e+01
8,10,60,3.084368e+01
8,10,70,3.084368e+01
8,10,80,1.691549e+01
8,10,90,1.691549e+01
8,10,100,1.691549e+01
8,10,1,1.069805e+02
8,10,2,7.056744e+01
8,10,3,6.775061e+01
8,10,5,6.115410e+01
8,10,10,6.104186e+01
8,10,20,4.428741e+01
8,10,30,2.389153e+01
8,10,40,2.389153e+01
8,10,50,2.389153e+01
8,10,60,2.389153e+01
8,10,70,2.387899e+01
8,10,80,2.387897e+01
8,10,90,2.293127e+01
8,10,100,2.293127e+01
