funcid,dim,milestone,error
11,10,1,8.747880e+02
11,10,2,3.666427e+02
11,10,3,3.666427e+02
11,10,5,3.253845e+02
11,10,10,1.106116e+02
11,10,20,9.330953e+01
11,10,30,7.923973e+01
11,10,40,7.923973e+01
11,10,50,6.915457e+01
11,10,60,6.915457e+01
11,10,70,6.915457e+01
11,10,80,6.915457e+01
11,10,90,6.915457e+01
11,10,100,6.691420e+01
11,10,1,5.740267e+02
11,10,2,2.834443e+02
11,10,3,2.834443e+02
11,10,5,8.518830e+01
11,10,10,5.106160e+01
11,10,20,5.106160e+01
11,10,30,3.516463e+01
11,10,40,3.516463e+01
11,10,50,3.516463e+01
11,10,60,3.516463e+01
11,10,70,3.516463e+01
11,10,80,2.478835e+01
11,10,90,1.815653e+01
11,10,100,8.995067e+00
11,10,1,4.290824e+03
11,10,2,9.132070e+02
11,10,3,3.599567e+02
11,10,5,2.201524e+02
11,10,10,1.850469e+02
11,10,20,1.394445e+02
11,10,30,1.394445e+02
11,10,40,1.218994e+02
11,10,50,6.695981e+01
11,10,60,6.122913e+01
11,10,70,6.122913e+01
11,10,80,4.504645e+01
11,10,90,4.504645e+01
11,10,100,4.504645e+01
11,10,1,1.912525e+02
11,10,2,1.648311e+02
11,10,3,1.648311e+02
11,10,5,1.648311e+02
11,10,10,1.067997e+02
11,10,20,7.615640e+01
11,10,30,7.043787e+01
11,10,40,7.043787e+01
11,10,50,7.043787e+01
11,10,60,5.192550e+01
11,10,70,2.782389e+01
11,10,80,2.511326e+01
11,10,90,2.387250e+01
11,10,100,2.387250e+01
11,10,1,1.670965e+02
11,10,2,1.058880e+02
11,10,3,1.058880e+02
11,10,5,1.058880e+02
11,10,10,1.058880e+02
11,10,20,8.781391e+01
11,10,30,8.781391e+01
11,10,40,8.781391e+01
11,10,50,8.781391e+01
11,10,60,8.781391e+01
11,10,70,8.781391e+01
11,10,80,4.033777e+01
11,10,90,4.033777e+01
11,10,100,2.818118e+01
11,10,1,3.812121e+02
11,10,2,3.311387e+02
11,10,3,3.311387e+02
11,10,5,2.377419e+02
11,10,10,1.454296e+02
11,10,20,1.420755e+02
11,10,30,1.359913e+02
11,10,40,9.631563e+01
11,10,50,9.631563e+01
11,10,60,6.195966e+01
11,10,70,6.002604e+01
11,10,80,6.002604e+01
11,10,90,6.002604e+01
11,10,100,5.977791e+01
11,10,1,1.020033e+03
11,10,2,2.024727e+02
11,10,3,1.429225e+02
11,10,5,1.429225e+02
11,10,10,1.429225e+02
11,10,20,1.320418e+02
11,10,30,1.320418e+02
11,10,40,7.993716e+01
11,10,50,7.993716e+01
11,10,60,7.993716e+01
11,10,70,7.993716e+01
11,10,80,7.049840e+01
11,10,90,5.949038e+01
11,10,100,5.757020e+01
11,10,1,2.478818e+03
11,10,2,3.106884e+02
11,10,3,3.106884e+02
11,10,5,2.921694e+02
11,10,10,1.297810e+02
11,10,20,9.996301e+01
11,10,30,4.574726e+01
11,10,40,4.574726e+01
11,10,50,1.386396e+01
11,10,60,1.211262e+01
11,10,70,1.199544e+01
11,10,80,1.199544e+01
11,10,90,1.199544e+01
11,10,100,1.194663e+01
11,10,1,1.354855e+02
11,10,2,1.236509e+02
11,10,3,1.236509e+02
11,10,5,1.236509e+02
11,10,10,1.236509e+02
11,10,20,5.557351e+01
11,10,30,5.557351e+01
11,10,40,5.146763e+01
11,10,50,2.744215e+01
11,10,60,2.744215e+01
11,10,70,2.661789e+01
11,10,80,2.661789e+01
11,10,90,2.659890e+01
11,10,100,2.659890e+01
11,10,1,7.476766e+02
11,10,2,2.521376e+02
11,10,3,2.521376e+02
11,10,5,8.877329e+01
11,10,10,8.877329e+01
11,10,20,3.408950e+01
11,10,30,3.396301e+01
11,10,40,3.396084e+01
11,10,50,3.396015e+01
11,10,60,3.396015e+01
11,10,70,3.395995e+01
11,10,80,3.395975e+01
11,10,90,3.395971e+01
11,10,100,3.395938e+01
