funcid,dim,milestone,error
1,10,1,1.399926e+08
1,10,2,1.545128e+07
1,10,3,1.545128e+07
1,10,5,3.116913e+06
1,10,10,2.664274e+03
1,10,20,8.058915e+02
1,10,30,8.053613e+02
1,10,40,8.053562e+02
1,10,50,1.357939e+02
1,10,60,7.566190e+00
1,10,70,7.566190e+00
1,10,80,6.944736e+00
1,10,90,6.944736e+00
1,10,100,6.944736e+00
1,10,1,3.345504e+08
1,10,2,8.772740e+04
1,10,3,1.225496e+04
1,10,5,1.225496e+04
1,10,10,1.225496e+04
1,10,20,1.225496e+04
1,10,30,9.518738e+02
1,10,40,3.011087e+02
1,10,50,1.012434e+02
1,10,60,1.012434e+02
1,10,70,4.873590e+01
1,10,80,4.873590e+01
1,10,90,4.873590e+01
1,10,100,4.873590e+01
1,10,1,1.540728e+08
1,10,2,3.056281e+07
1,10,3,4.327228e+06
1,10,5,7.771358e+03
1,10,10,7.771358e+03
1,10,20,7.922015e+02
1,10,30,3.367273e+02
1,10,40,9.516084e+01
1,10,50,9.516084e+01
1,10,60,2.755057e+01
1,10,70,2.274582e+00
1,10,80,2.220294e+00
1,10,90,2.220294e+00
1,10,100,2.220294e+00
1,10,1,8.018143e+07
1,10,2,8.673801e+06
1,10,3,8.673801e+06
1,10,5,7.793982e+06
1,10,10,2.518984e+03
1,10,20,2.518984e+03
1,10,30,1.159566e+02
1,10,40,1.159566e+02
1,10,50,1.159566e+02
1,10,60,1.159566e+02
1,10,70,1.159566e+02
1,10,80,1.157643e+02
1,10,90,1.157643e+02
1,10,100,1.157636e+02
1,10,1,1.677150e+08
1,10,2,2.763008e+07
1,10,3,9.995249e+06
1,10,5,9.995249e+06
1,10,10,1.573804e+04
1,10,20,7.737568e+02
1,10,30,1.419945e+01
1,10,40,1.419945e+01
1,10,50,1.242979e+01
1,10,60,1.242979e+01
1,10,70,1.242967e+01
1,10,80,1.242961e+01
1,10,90,1.242955e+01
1,10,100,1.242955e+01
1,10,1,2.013892e+08
1,10,2,5.618085e+06
1,10,3,5.618085e+06
1,10,5,5.058462e+06
1,10,10,9.080634e+03
1,10,20,2.599322e+03
1,10,30,2.329990e+02
1,10,40,2.329990e+02
1,10,50,6.032614e+01
1,10,60,6.032614e+01
1,10,70,1.972441e+01
1,10,80,1.972441e+01
1,10,90,1.972441e+01
1,10,100,1.972441e+01
1,10,1,2.774788e+08
1,10,2,1.792477e+07
1,10,3,3.788820e+06
1,10,5,3.788820e+06
1,10,10,1.474305e+04
1,10,20,3.074167e+03
1,10,30,4.470833e+02
1,10,40,4.470630e+02
1,10,50,2.103320e+01
1,10,60,8.493405e+00
1,10,70,8.493405e+00
1,10,80,8.495344e-01
1,10,90,8.012896e-01
1,10,100,8.012896e-01
1,10,1,5.006778e+08
1,10,2,2.025200e+06
1,10,3,2.025200e+06
1,10,5,2.025200e+06
1,10,10,2.514226e+03
1,10,20,2.507965e+03
1,10,30,9.724252e+02
1,10,40,9.724252e+02
1,10,50,1.974472e+02
1,10,60,1.940512e+02
1,10,70,1.940512e+02
1,10,80,1.940484e+02
1,10,90,1.940474e+02
1,10,100,1.940445e+02
1,10,1,8.535653e+08
1,10,2,1.149261e+07
1,10,3,3.556357e+06
1,10,5,3.143337e+04
1,10,10,9.256017e+03
1,10,20,4.221942e+03
1,10,30,1.702119e+02
1,10,40,1.702119e+02
1,10,50,2.272912e+01
1,10,60,2.272912e+01
1,10,70,7.461980e+00
1,10,80,7.461980e+00
1,10,90,7.461980e+00
1,10,100,7.461980e+00
1,10,1,1.429371e+09
1,10,2,2.767758e+06
1,10,3,2.767758e+06
1,10,5,4.235486e+05
1,10,10,9.476993e+03
1,10,20,3.163499e+03
1,10,30,3.163499e+03
1,10,40,1.825859e+03
1,10,50,1.359997e+02
1,10,60,1.326443e+02
1,10,70,1.291896e+02
1,10,80,1.285237e+02
1,10,90,1.285213e+02
1,10,100,1.285199e+02
