funcid,dim,milestone,error
29,30,1,3.693940e+03
29,30,2,3.693940e+03
29,30,3,1.936353e+03
29,30,5,1.936353e+03
29,30,10,1.936353e+03
29,30,20,1.675233e+03
29,30,30,1.673441e+03
29,30,40,1.673441e+03
29,30,50,1.295957e+03
29,30,60,1.295731e+03
29,30,70,1.285148e+03
29,30,80,1.276086e+03
29,30,90,1.273726e+03
29,30,100,1.152957e+03
29,30,1,3.257939e+03
29,30,2,2.340006e+03
29,30,3,2.334934e+03
29,30,5,2.323881e+03
29,30,10,2.323881e+03
29,30,20,2.209921e+03
29,30,30,1.687786e+03
29,30,40,1.670140e+03
29,30,50,1.557033e+03
29,30,60,1.546081e+03
29,30,70,1.542323e+03
29,30,80,1.471046e+03
29,30,90,1.471046e+03
29,30,100,1.173288e+03
29,30,1,2.887185e+03
29,30,2,2.448727e+03
29,30,3,1.907801e+03
29,30,5,1.883356e+03
29,30,10,1.727564e+03
29,30,20,1.607504e+03
29,30,30,1.560585e+03
29,30,40,1.549818e+03
29,30,50,1.536907e+03
29,30,60,1.536907e+03
29,30,70,1.536242e+03
29,30,80,1.457316e+03
29,30,90,1.457316e+03
29,30,100,9.491214e+02
29,30,1,2.257627e+03
29,30,2,2.257627e+03
29,30,3,2.257627e+03
29,30,5,2.257627e+03
29,30,10,1.601575e+03
29,30,20,1.601575e+03
29,30,30,1.575899e+03
29,30,40,1.575754e+03
29,30,50,1.575754e+03
29,30,60,1.222153e+03
29,30,70,1.222153e+03
29,30,80,1.222046e+03
29,30,90,1.222046e+03
29,30,100,1.222046e+03
29,30,1,4.096450e+03
29,30,2,3.713269e+03
29,30,3,2.468576e+03
29,30,5,2.242715e+03
29,30,10,1.746023e+03
29,30,20,1.739889e+03
29,30,30,1.702667e+03
29,30,40,1.698669e+03
29,30,50,1.695797e+03
29,30,60,1.677054e+03
29,30,70,1.596933e+03
29,30,80,1.462685e+03
29,30,90,1.456618e+03
29,30,100,1.455682e+03
29,30,1,3.173413e+03
29,30,2,3.163276e+03
29,30,3,2.567849e+03
29,30,5,2.098871e+03
29,30,10,1.975179e+03
29,30,20,1.835844e+03
29,30,30,1.829465e+03
29,30,40,1.829465e+03
29,30,50,1.637855e+03
29,30,60,1.565962e+03
29,30,70,1.545553e+03
29,30,80,1.545553e+03
29,30,90,1.520390e+03
29,30,100,1.486427e+03
29,30,1,2.614136e+03
29,30,2,2.614136e+03
29,30,3,2.295785e+03
29,30,5,2.295785e+03
29,30,10,1.606658e+03
29,30,20,1.444321e+03
29,30,30,1.444321e+03
29,30,40,1.444321e+03
29,30,50,1.382976e+03
29,30,60,1.382976e+03
29,30,70,1.381580e+03
29,30,80,1.374449e+03
29,30,90,1.012429e+03
29,30,100,1.012429e+03
29,30,1,1.528022e+03
29,30,2,1.528022e+03
29,30,3,1.528022e+03
29,30,5,1.528022e+03
29,30,10,1.521702e+03
29,30,20,1.364212e+03
29,30,30,1.363149e+03
29,30,40,1.363149e+03
29,30,50,1.081773e+03
29,30,60,1.081773e+03
29,30,70,1.081773e+03
29,30,80,1.081773e+03
29,30,90,1.081773e+03
29,30,100,1.064560e+03
29,30,1,3.304881e+03
29,30,2,3.304881e+03
29,30,3,2.838715e+03
29,30,5,2.837078e+03
29,30,10,2.452489e+03
29,30,20,1.823920e+03
29,30,30,1.599015e+03
29,30,40,1.550436e+03
29,30,50,1.402625e+03
29,30,60,1.399544e+03
29,30,70,1.397774e+03
29,30,80,1.395528e+03
29,30,90,1.395528e+03
29,30,100,1.390169e+03
29,30,1,2.897313e+03
29,30,2,2.897313e+03
29,30,3,2.835506e+03
29,30,5,1.747260e+03
29,30,10,1.747260e+03
29,30,20,1.567945e+03
29,30,30,1.567945e+03
29,30,40,1.563197e+03
29,30,50,1.554354e+03
29,30,60,1.554180e+03
29,30,70,1.554151e+03
29,30,80,1.551883e+03
29,30,90,1.420528e+03
29,30,100,1.420480e+03
