funcid,dim,milestone,error
16,30,1,3.559992e+03
16,30,2,3.007920e+03
16,30,3,3.007920e+03
16,30,5,2.484085e+03
16,30,10,2.179350e+03
16,30,20,1.862342e+03
16,30,30,1.561805e+03
16,30,40,1.547579e+03
16,30,50,1.289701e+03
16,30,60,1.289426e+03
16,30,70,1.289426e+03
16,30,80,1.289426e+03
16,30,90,1.289426e+03
16,30,100,1.238534e+03
16,30,1,4.168264e+03
16,30,2,3.400171e+03
16,30,3,2.769077e+03
16,30,5,2.665861e+03
16,30,10,2.367049e+03
16,30,20,1.906447e+03
16,30,30,1.752298e+03
16,30,40,1.689656e+03
16,30,50,1.301313e+03
16,30,60,1.199043e+03
16,30,70,1.149078e+03
16,30,80,1.128178e+03
16,30,90,1.090057e+03
16,30,100,1.063469e+03
16,30,1,3.560337e+03
16,30,2,2.548622e+03
16,30,3,2.548622e+03
16,30,5,2.444423e+03
16,30,10,1.781196e+03
16,30,20,1.772893e+03
16,30,30,1.772893e+03
16,30,40,1.770320e+03
16,30,50,1.712172e+03
16,30,60,1.673648e+03
16,30,70,1.654863e+03
16,30,80,1.408997e+03
16,30,90,1.332279e+03
16,30,100,1.332279e+03
16,30,1,3.330778e+03
16,30,2,2.702693e+03
16,30,3,2.702693e+03
16,30,5,2.295155e+03
16,30,10,2.061877e+03
16,30,20,2.011453e+03
16,30,30,2.011453e+03
16,30,40,2.011453e+03
16,30,50,1.528265e+03
16,30,60,1.299441e+03
16,30,70,1.239148e+03
16,30,80,1.213717e+03
16,30,90,1.213717e+03
16,30,100,1.213717e+03
16,30,1,2.561968e+03
16,30,2,2.516299e+03
16,30,3,2.516299e+03
16,30,5,2.340042e+03
16,30,10,1.301140e+03
16,30,20,1.283691e+03
16,30,30,1.283691e+03
16,30,40,1.271440e+03
16,30,50,1.271440e+03
16,30,60,1.258931e+03
16,30,70,1.248916e+03
16,30,80,1.248916e+03
16,30,90,1.206614e+03
16,30,100,1.204089e+03
16,30,1,3.204697e+03
16,30,2,3.204697e+03
16,30,3,1.928544e+03
16,30,5,1.928544e+03
16,30,10,1.928544e+03
16,30,20,1.834069e+03
16,30,30,1.078813e+03
16,30,40,1.005791e+03
16,30,50,9.850608e+02
16,30,60,9.850608e+02
16,30,70,9.627984e+02
16,30,80,9.133394e+02
16,30,90,8.934143e+02
16,30,100,8.589515e+02
16,30,1,3.051110e+03
16,30,2,2.627772e+03
16,30,3,2.627772e+03
16,30,5,1.621719e+03
16,30,10,1.468254e+03
16,30,20,1.468254e+03
16,30,30,1.296749e+03
16,30,40,1.248653e+03
16,30,50,9.457846e+02
16,30,60,8.806967e+02
16,30,70,8.528866e+02
16,30,80,8.062084e+02
16,30,90,7.824665e+02
16,30,100,7.715646e+02
16,30,1,3.088238e+03
16,30,2,2.783722e+03
16,30,3,2.783722e+03
16,30,5,2.219025e+03
16,30,10,2.070046e+03
16,30,20,1.937452e+03
16,30,30,1.826971e+03
16,30,40,1.645825e+03
16,30,50,1.598281e+03
16,30,60,1.590894e+03
16,30,70,1.579446e+03
16,30,80,1.562233e+03
16,30,90,1.507292e+03
16,30,100,1.149818e+03
16,30,1,1.700533e+03
16,30,2,1.700533e+03
16,30,3,1.700533e+03
16,30,5,1.700533e+03
16,30,10,1.700533e+03
16,30,20,1.574802e+03
16,30,30,1.574802e+03
16,30,40,1.470290e+03
16,30,50,1.409419e+03
16,30,60,1.386144e+03
16,30,70,1.362428e+03
16,30,80,1.362428e+03
16,30,90,1.329884e+03
16,30,100,1.312386e+03
16,30,1,3.336835e+03
16,30,2,2.628677e+03
16,30,3,2.035545e+03
16,30,5,2.035545e+03
16,30,10,2.035545e+03
16,30,20,1.835457e+03
16,30,30,1.112215e+03
16,30,40,1.006206e+03
16,30,50,1.006206e+03
16,30,60,9.554969e+02
16,30,70,9.189175e+02
16,30,80,8.900357e+02
16,30,90,8.870722e+02
16,30,100,8.870722e+02
