funcid,dim,milestone,error
23,10,1,3.561733e+02
23,10,2,3.561733e+02
23,10,3,3.561733e+02
23,10,5,3.561733e+02
23,10,10,3.303005e+02
23,10,20,3.296690e+02
23,10,30,3.146018e+02
23,10,40,3.143557e+02
23,10,50,3.143557e+02
23,10,60,3.142726e+02
23,10,70,3.140759e+02
23,10,80,3.140759e+02
23,10,90,3.140509e+02
23,10,100,3.140427e+02
23,10,1,3.460510e+02
23,10,2,3.308882e+02
23,10,3,3.308882e+02
23,10,5,3.308882e+02
23,10,10,3.308882e+02
23,10,20,3.213487e+02
23,10,30,3.213487e+02
23,10,40,3.195394e+02
23,10,50,3.184744e+02
23,10,60,3.174960e+02
23,10,70,3.165090e+02
23,10,80,3.165090e+02
23,10,90,3.164507e+02
23,10,100,3.164038e+02
23,10,1,3.768007e+02
23,10,2,3.768007e+02
23,10,3,3.768007e+02
23,10,5,3.563488e+02
23,10,10,3.563488e+02
23,10,20,3.246971e+02
23,10,30,3.245502e+02
23,10,40,3.243746e+02
23,10,50,3.243746e+02
23,10,60,3.243397e+02
23,10,70,3.243220e+02
23,10,80,3.242991e+02
23,10,90,3.242590e+02
23,10,100,3.242590e+02
23,10,1,3.872903e+02
23,10,2,3.872903e+02
23,10,3,3.833691e+02
23,10,5,3.665711e+02
23,10,10,3.431296e+02
23,10,20,3.255822e+02
23,10,30,3.250494e+02
23,10,40,3.250494e+02
23,10,50,3.250494e+02
23,10,60,3.249967e+02
23,10,70,3.248447e+02
23,10,80,3.248379e+02
23,10,90,3.248379e+02
23,10,100,3.223560e+02
23,10,1,3.868262e+02
23,10,2,3.720273e+02
23,10,3,3.720273e+02
23,10,5,3.476050e+02
23,10,10,3.204020e+02
23,10,20,3.202544e+02
23,10,30,3.202544e+02
23,10,40,3.202544e+02
23,10,50,3.202544e+02
23,10,60,3.191173e+02
23,10,70,3.191173e+02
23,10,80,3.191173e+02
23,10,90,3.191173e+02
23,10,100,3.191173e+02
23,10,1,3.748216e+02
23,10,2,3.722235e+02
23,10,3,3.721186e+02
23,10,5,3.407802e+02
23,10,10,3.325084e+02
23,10,20,3.320516e+02
23,10,30,3.303505e+02
23,10,40,3.303505e+02
23,10,50,3.301261e+02
23,10,60,3.301261e+02
23,10,70,3.217984e+02
23,10,80,3.217984e+02
23,10,90,3.214414e+02
23,10,100,3.211941e+02
23,10,1,3.670270e+02
23,10,2,3.619685e+02
23,10,3,3.617205e+02
23,10,5,3.381055e+02
23,10,10,3.280702e+02
23,10,20,3.267248e+02
23,10,30,3.267248e+02
23,10,40,3.256270e+02
23,10,50,3.256270e+02
23,10,60,3.254987e+02
23,10,70,3.254987e+02
23,10,80,3.254825e+02
23,10,90,3.245130e+02
23,10,100,3.245130e+02
23,10,1,3.610190e+02
23,10,2,3.571388e+02
23,10,3,3.571388e+02
23,10,5,3.416634e+02
23,10,10,3.416634e+02
23,10,20,3.385744e+02
23,10,30,3.318989e+02
23,10,40,3.225542e+02
23,10,50,3.224639e+02
23,10,60,3.224639e+02
23,10,70,3.222872e+02
23,10,80,3.222872e+02
23,10,90,3.217262e+02
23,10,100,3.217262e+02
23,10,1,3.878838e+02
23,10,2,3.877857e+02
23,10,3,3.538417e+02
23,10,5,3.536255e+02
23,10,10,3.325397e+02
23,10,20,3.325397e+02
23,10,30,3.233452e+02
23,10,40,3.233452e+02
23,10,50,3.227854e+02
23,10,60,3.227854e+02
23,10,70,3.227854e+02
23,10,80,3.227854e+02
23,10,90,3.227854e+02
23,10,100,3.227854e+02
23,10,1,3.904742e+02
23,10,2,3.833004e+02
23,10,3,3.428104e+02
23,10,5,3.427355e+02
23,10,10,3.427352e+02
23,10,20,3.265526e+02
23,10,30,3.253829e+02
23,10,40,3.252670e+02
23,10,50,3.252670e+02
23,10,60,3.252670e+02
23,10,70,3.252670e+02
23,10,80,3.252503e+02
23,10,90,3.252446e+02
23,10,100,3.200923e+02
