funcid,dim,milestone,error
12,30,1,2.320707e+08
12,30,2,1.838980e+08
12,30,3,1.838980e+08
12,30,5,4.570848e+07
12,30,10,4.570848e+07
12,30,20,2.285391e+07
12,30,30,8.691001e+06
12,30,40,8.691001e+06
12,30,50,3.717895e+06
12,30,60,2.522573e+06
12,30,70,2.013277e+06
12,30,80,1.756553e+06
12,30,90,1.696250e+06
12,30,100,1.672428e+06
12,30,1,9.602394e+07
12,30,2,9.602394e+07
12,30,3,9.602394e+07
12,30,5,1.278812e+07
12,30,10,7.858718e+06
12,30,20,7.858718e+06
12,30,30,4.765087e+06
12,30,40,3.084313e+06
12,30,50,2.530982e+06
12,30,60,2.530982e+06
12,30,70,2.388543e+06
12,30,80,1.668464e+06
12,30,90,1.668464e+06
12,30,100,1.380910e+06
12,30,1,1.258718e+08
12,30,2,1.258718e+08
12,30,3,1.258718e+08
12,30,5,4.817254e+07
12,30,10,4.817254e+07
12,30,20,2.969670e+07
12,30,30,1.666733e+07
12,30,40,7.766036e+06
12,30,50,7.766036e+06
12,30,60,7.766036e+06
12,30,70,6.112902e+06
12,30,80,5.226501e+06
12,30,90,5.226501e+06
12,30,100,5.017075e+06
12,30,1,1.203968e+08
12,30,2,1.082877e+08
12,30,3,4.597961e+07
12,30,5,4.597961e+07
12,30,10,8.832896e+06
12,30,20,7.500577e+06
12,30,30,7.500577e+06
12,30,40,6.424510e+06
12,30,50,5.668925e+06
12,30,60,4.764896e+06
12,30,70,4.459017e+06
12,30,80,4.459017e+06
12,30,90,3.943260e+06
12,30,100,2.630650e+06
12,30,1,4.726726e+08
12,30,2,7.823379e+07
12,30,3,7.823379e+07
12,30,5,7.823379e+07
12,30,10,3.320921e+07
12,30,20,2.378262e+07
12,30,30,1.721959e+07
12,30,40,9.254498e+06
12,30,50,9.254498e+06
12,30,60,7.626346e+06
12,30,70,5.243400e+06
12,30,80,4.556838e+06
12,30,90,4.556838e+06
12,30,100,4.223591e+06
12,30,1,4.069424e+07
12,30,2,4.069424e+07
12,30,3,4.069424e+07
12,30,5,1.261011e+07
12,30,10,7.182494e+06
12,30,20,7.182494e+06
12,30,30,6.069316e+06
12,30,40,5.073886e+06
12,30,50,3.217706e+06
12,30,60,2.273728e+06
12,30,70,2.273728e+06
12,30,80,2.052562e+06
12,30,90,1.813166e+06
12,30,100,1.564039e+06
12,30,1,5.776690e+08
12,30,2,3.173040e+08
12,30,3,2.840651e+08
12,30,5,4.892895e+07
12,30,10,1.201733e+07
12,30,20,8.451050e+06
12,30,30,6.169421e+06
12,30,40,3.705234e+06
12,30,50,3.547455e+06
12,30,60,3.547455e+06
12,30,70,3.547455e+06
12,30,80,3.547455e+06
12,30,90,3.354967e+06
12,30,100,3.354967e+06
12,30,1,4.047050e+08
12,30,2,4.047050e+08
12,30,3,1.170863e+08
12,30,5,6.284456e+07
12,30,10,6.162049e+07
12,30,20,1.858478e+07
12,30,30,1.365573e+07
12,30,40,1.318340e+07
12,30,50,1.227570e+07
12,30,60,9.458936e+06
12,30,70,8.697183e+06
12,30,80,6.675367e+06
12,30,90,5.237712e+06
12,30,100,4.245168e+06
12,30,1,1.005658e+08
12,30,2,1.005658e+08
12,30,3,6.667167e+07
12,30,5,6.667167e+07
12,30,10,6.351345e+06
12,30,20,1.857196e+06
12,30,30,4.628243e+05
12,30,40,4.628243e+05
12,30,50,4.246889e+05
12,30,60,4.246889e+05
12,30,70,4.246889e+05
12,30,80,3.965274e+05
12,30,90,3.612190e+05
12,30,100,3.473509e+05
12,30,1,9.146703e+07
12,30,2,9.146703e+07
12,30,3,9.146703e+07
12,30,5,3.748434e+07
12,30,10,1.936074e+07
12,30,20,4.629097e+06
12,30,30,3.787071e+06
12,30,40,1.868339e+06
12,30,50,1.868339e+06
12,30,60,1.646780e+06
12,30,70,1.646780e+06
12,30,80,1.646780e+06
12,30,90,1.576064e+06
12,30,100,1.576064e+06
