funcid,dim,milestone,error
13,30,1,2.546513e+05
13,30,2,2.467561e+05
13,30,3,2.314794e+05
13,30,5,8.897994e+04
13,30,10,3.306000e+04
13,30,20,1.094076e+04
13,30,30,1.094076e+04
13,30,40,1.094067e+04
13,30,50,1.094053e+04
13,30,60,1.094053e+04
13,30,70,1.094053e+04
13,30,80,1.094053e+04
13,30,90,1.094053e+04
13,30,100,1.094042e+04
13,30,1,3.326211e+05
13,30,2,1.404813e+05
13,30,3,4.874016e+04
13,30,5,2.550831e+04
13,30,10,2.550831e+04
13,30,20,1.908288e+04
13,30,30,1.908225e+04
13,30,40,1.908225e+04
13,30,50,1.908213e+04
13,30,60,1.908181e+04
13,30,70,1.908143e+04
13,30,80,1.908129e+04
13,30,90,1.908113e+04
13,30,100,1.908063e+04
13,30,1,3.999275e+05
13,30,2,2.468340e+05
13,30,3,8.198732e+04
13,30,5,8.193735e+04
13,30,10,3.592146e+04
13,30,20,3.591712e+04
13,30,30,3.591584e+04
13,30,40,3.591584e+04
13,30,50,3.591584e+04
13,30,60,3.591584e+04
13,30,70,3.591584e+04
13,30,80,3.591584e+04
13,30,90,3.591397e+04
13,30,100,3.591146e+04
13,30,1,2.058350e+05
13,30,2,2.002169e+05
13,30,3,2.002169e+05
13,30,5,1.105306e+05
13,30,10,2.289130e+04
13,30,20,2.289082e+04
13,30,30,2.289036e+04
13,30,40,2.288895e+04
13,30,50,2.288848e+04
13,30,60,2.288848e+04
13,30,70,2.288848e+04
13,30,80,2.288799e+04
13,30,90,2.288756e+04
13,30,100,2.288654e+04
13,30,1,1.471812e+05
13,30,2,1.228312e+05
13,30,3,1.138976e+05
13,30,5,1.138976e+05
13,30,10,1.138976e+05
13,30,20,3.692751e+04
13,30,30,3.692657e+04
13,30,40,3.692491e+04
13,30,50,3.692413e+04
13,30,60,3.692413e+04
13,30,70,3.692302e+04
13,30,80,3.692302e+04
13,30,90,3.692302e+04
13,30,100,3.692163e+04
13,30,1,2.126103e+05
13,30,2,2.126103e+05
13,30,3,2.126103e+05
13,30,5,1.194294e+05
13,30,10,9.358432e+04
13,30,20,7.346338e+04
13,30,30,2.971477e+04
13,30,40,2.971415e+04
13,30,50,2.971360e+04
13,30,60,2.971360e+04
13,30,70,2.971360e+04
13,30,80,2.971311e+04
13,30,90,2.971311e+04
13,30,100,2.971175e+04
13,30,1,4.817001e+04
13,30,2,2.192043e+04
13,30,3,2.192043e+04
13,30,5,2.192043e+04
13,30,10,2.192043e+04
13,30,20,8.804695e+03
13,30,30,8.803407e+03
13,30,40,8.803268e+03
13,30,50,8.803268e+03
13,30,60,8.803184e+03
13,30,70,8.803184e+03
13,30,80,8.803184e+03
13,30,90,8.803093e+03
13,30,100,8.803093e+03
13,30,1,1.168236e+05
13,30,2,4.048951e+04
13,30,3,4.048951e+04
13,30,5,4.048845e+04
13,30,10,3.690827e+04
13,30,20,2.196217e+04
13,30,30,2.196189e+04
13,30,40,2.196157e+04
13,30,50,2.196128e+04
13,30,60,2.196099e+04
13,30,70,2.196071e+04
13,30,80,2.196039e+04
13,30,90,2.196039e+04
13,30,100,2.195973e+04
13,30,1,2.535240e+05
13,30,2,1.808765e+05
13,30,3,1.374057e+05
13,30,5,1.374057e+05
13,30,10,6.241441e+04
13,30,20,5.595311e+04
13,30,30,5.595311e+04
13,30,40,5.595311e+04
13,30,50,5.595311e+04
13,30,60,5.594532e+04
13,30,70,5.593892e+04
13,30,80,5.593892e+04
13,30,90,5.593654e+04
13,30,100,5.592895e+04
13,30,1,1.670783e+05
13,30,2,1.670783e+05
13,30,3,1.048719e+05
13,30,5,1.048719e+05
13,30,10,2.574429e+04
13,30,20,2.574429e+04
13,30,30,2.573370e+04
13,30,40,2.573218e+04
13,30,50,2.573218e+04
13,30,60,2.573218e+04
13,30,70,2.573042e+04
13,30,80,2.572866e+04
13,30,90,2.572748e+04
13,30,100,2.572700e+04
