funcid,dim,milestone,error
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
16,10,1,1.837763e+03
16,10,2,1.837763e+03
16,10,3,1.837763e+03
16,10,5,1.837763e+03
16,10,10,1.837763e+03
16,10,20,1.837763e+03
16,10,30,1.837763e+03
16,10,40,1.837763e+03
16,10,50,1.837763e+03
16,10,60,1.837763e+03
16,10,70,1.837763e+03
16,10,80,1.837763e+03
16,10,90,1.837763e+03
16,10,100,1.837763e+03
