funcid,dim,milestone,error
12,10,1,3.139875e+06
12,10,2,3.483364e+04
12,10,3,3.417506e+04
12,10,5,3.370928e+04
12,10,10,3.242087e+04
12,10,20,3.042961e+04
12,10,30,2.900806e+04
12,10,40,2.734925e+04
12,10,50,2.607378e+04
12,10,60,2.507367e+04
12,10,70,2.447253e+04
12,10,80,2.382815e+04
12,10,90,2.326032e+04
12,10,100,2.278668e+04
12,10,1,2.678070e+08
12,10,2,2.947111e+06
12,10,3,2.831662e+06
12,10,5,2.754704e+06
12,10,10,2.401409e+06
12,10,20,5.534229e+05
12,10,30,4.764919e+05
12,10,40,3.960983e+05
12,10,50,3.317748e+05
12,10,60,2.764258e+05
12,10,70,2.412981e+05
12,10,80,2.017780e+05
12,10,90,1.763252e+05
12,10,100,1.537944e+05
12,10,1,5.355739e+06
12,10,2,6.571706e+05
12,10,3,5.845559e+05
12,10,5,5.673556e+05
12,10,10,5.085699e+05
12,10,20,4.210503e+05
12,10,30,3.648067e+05
12,10,40,3.016441e+05
12,10,50,2.542666e+05
12,10,60,2.116681e+05
12,10,70,1.841947e+05
12,10,80,1.577507e+05
12,10,90,1.337606e+05
12,10,100,8.856266e+04
12,10,1,1.170113e+07
12,10,2,1.154377e+07
12,10,3,1.137328e+07
12,10,5,1.105520e+07
12,10,10,9.942762e+06
12,10,20,8.525955e+06
12,10,30,7.253578e+06
12,10,40,6.059991e+06
12,10,50,4.997263e+06
12,10,60,4.049770e+06
12,10,70,3.381811e+06
12,10,80,2.838084e+06
12,10,90,2.310871e+06
12,10,100,1.909274e+06
12,10,1,7.162367e+06
12,10,2,5.621753e+06
12,10,3,5.451644e+06
12,10,5,5.276674e+06
12,10,10,4.800263e+06
12,10,20,3.911815e+06
12,10,30,2.250414e+06
12,10,40,3.366208e+05
12,10,50,2.129486e+04
12,10,60,1.709209e+04
12,10,70,1.513499e+04
12,10,80,1.323627e+04
12,10,90,1.159825e+04
12,10,100,1.018210e+04
12,10,1,1.480806e+06
12,10,2,1.463158e+06
12,10,3,1.432297e+06
12,10,5,1.373274e+06
12,10,10,1.212720e+06
12,10,20,9.722636e+05
12,10,30,8.113085e+05
12,10,40,6.624893e+05
12,10,50,5.402858e+05
12,10,60,4.336191e+05
12,10,70,3.664018e+05
12,10,80,2.993571e+05
12,10,90,2.411836e+05
12,10,100,1.992844e+05
12,10,1,1.038013e+07
12,10,2,6.913168e+05
12,10,3,3.087332e+05
12,10,5,3.080903e+05
12,10,10,3.033640e+05
12,10,20,2.964519e+05
12,10,30,2.912934e+05
12,10,40,2.837980e+05
12,10,50,2.756506e+05
12,10,60,2.711774e+05
12,10,70,2.670202e+05
12,10,80,2.603354e+05
12,10,90,2.537297e+05
12,10,100,2.500597e+05
12,10,1,3.897857e+06
12,10,2,6.396155e+04
12,10,3,6.327975e+04
12,10,5,6.270324e+04
12,10,10,6.091030e+04
12,10,20,5.807277e+04
12,10,30,5.632397e+04
12,10,40,5.420344e+04
12,10,50,5.229198e+04
12,10,60,5.064407e+04
12,10,70,4.951368e+04
12,10,80,4.830183e+04
12,10,90,4.740925e+04
12,10,100,4.666552e+04
12,10,1,8.039347e+06
12,10,2,7.947159e+06
12,10,3,7.761553e+06
12,10,5,7.473816e+06
12,10,10,6.622503e+06
12,10,20,5.388365e+06
12,10,30,4.586030e+06
12,10,40,3.757411e+06
12,10,50,3.114442e+06
12,10,60,2.629577e+06
12,10,70,2.387309e+06
12,10,80,2.292197e+06
12,10,90,2.259280e+06
12,10,100,2.201274e+06
12,10,1,1.261382e+07
12,10,2,1.164171e+07
12,10,3,7.969813e+06
12,10,5,2.919926e+06
12,10,10,1.676058e+05
12,10,20,1.325982e+05
12,10,30,1.185117e+05
12,10,40,1.054854e+05
12,10,50,9.525860e+04
12,10,60,8.767950e+04
12,10,70,8.262583e+04
12,10,80,7.736155e+04
12,10,90,7.317535e+04
12,10,100,6.892352e+04
