funcid,dim,milestone,error
1,10,1,6.005136e+08
1,10,2,8.725672e+07
1,10,3,9.940562e+06
1,10,5,2.232295e+04
1,10,10,2.197010e+03
1,10,20,2.190465e+03
1,10,30,2.190465e+03
1,10,40,1.223408e+03
1,10,50,3.480009e+02
1,10,60,3.470183e+02
1,10,70,3.247898e+02
1,10,80,3.243825e+02
1,10,90,3.243825e+02
1,10,100,3.243802e+02
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
1,10,1,2.997543e+10
1,10,2,2.997543e+10
1,10,3,2.997543e+10
1,10,5,2.997543e+10
1,10,10,2.997543e+10
1,10,20,2.997543e+10
1,10,30,2.997543e+10
1,10,40,2.997543e+10
1,10,50,2.997543e+10
1,10,60,2.997543e+10
1,10,70,2.997543e+10
1,10,80,2.997543e+10
1,10,90,2.997543e+10
1,10,100,2.997543e+10
