funcid,dim,milestone,error
19,10,1,3.675699e+04
19,10,2,3.675421e+04
19,10,3,3.674156e+04
19,10,5,3.458773e+04
19,10,10,3.456405e+04
19,10,20,8.109164e+03
19,10,30,8.106340e+03
19,10,40,8.104430e+03
19,10,50,8.102303e+03
19,10,60,8.100361e+03
19,10,70,8.098923e+03
19,10,80,8.097093e+03
19,10,90,8.095405e+03
19,10,100,8.093686e+03
19,10,1,1.186129e+05
19,10,2,1.171849e+05
19,10,3,1.153908e+05
19,10,5,1.121582e+05
19,10,10,4.523053e+04
19,10,20,1.037140e+04
19,10,30,1.036951e+04
19,10,40,1.036192e+04
19,10,50,5.821157e+03
19,10,60,1.044385e+03
19,10,70,1.044097e+03
19,10,80,1.043665e+03
19,10,90,1.043119e+03
19,10,100,1.042561e+03
19,10,1,1.782097e+06
19,10,2,5.198444e+05
19,10,3,4.793144e+05
19,10,5,1.240360e+02
19,10,10,1.240311e+02
19,10,20,1.240076e+02
19,10,30,1.239774e+02
19,10,40,1.239715e+02
19,10,50,1.239001e+02
19,10,60,1.238838e+02
19,10,70,1.238741e+02
19,10,80,1.238559e+02
19,10,90,1.238421e+02
19,10,100,1.238240e+02
19,10,1,3.161561e+04
19,10,2,3.161522e+04
19,10,3,3.161468e+04
19,10,5,3.161353e+04
19,10,10,3.160993e+04
19,10,20,1.169701e+04
19,10,30,1.161072e+04
19,10,40,1.150135e+04
19,10,50,1.138937e+04
19,10,60,8.749990e+02
19,10,70,8.749009e+02
19,10,80,8.747478e+02
19,10,90,8.746617e+02
19,10,100,8.745564e+02
19,10,1,1.134337e+05
19,10,2,1.132630e+05
19,10,3,2.985513e+04
19,10,5,2.983791e+04
19,10,10,2.977570e+04
19,10,20,2.967402e+04
19,10,30,2.959019e+04
19,10,40,2.946378e+04
19,10,50,2.936625e+04
19,10,60,1.528995e+04
19,10,70,1.518958e+04
19,10,80,1.508766e+04
19,10,90,1.498493e+04
19,10,100,1.488700e+04
19,10,1,4.724602e+04
19,10,2,4.723717e+04
19,10,3,4.700959e+04
19,10,5,4.690621e+04
19,10,10,4.682133e+04
19,10,20,3.503559e+04
19,10,30,3.498993e+04
19,10,40,4.293618e+02
19,10,50,4.293369e+02
19,10,60,4.263345e+02
19,10,70,8.154591e+01
19,10,80,8.154309e+01
19,10,90,8.154132e+01
19,10,100,8.154014e+01
19,10,1,9.334277e+04
19,10,2,4.024407e+04
19,10,3,3.918492e+04
19,10,5,3.795120e+04
19,10,10,3.230095e+04
19,10,20,2.868204e+04
19,10,30,2.526912e+04
19,10,40,5.292323e+03
19,10,50,5.262003e+03
19,10,60,5.239872e+03
19,10,70,5.226166e+03
19,10,80,5.205226e+03
19,10,90,1.929592e+03
19,10,100,1.927109e+03
19,10,1,3.115213e+04
19,10,2,3.115175e+04
19,10,3,3.115127e+04
19,10,5,3.115050e+04
19,10,10,3.114657e+04
19,10,20,1.335884e+04
19,10,30,1.303935e+04
19,10,40,1.261132e+04
19,10,50,5.147163e+03
19,10,60,5.113593e+03
19,10,70,5.090810e+03
19,10,80,5.056979e+03
19,10,90,5.022553e+03
19,10,100,4.979081e+03
19,10,1,1.167154e+05
19,10,2,8.362481e+04
19,10,3,8.106244e+04
19,10,5,7.900984e+04
19,10,10,7.355636e+04
19,10,20,6.499245e+04
19,10,30,3.217268e+04
19,10,40,2.994277e+04
19,10,50,2.737778e+04
19,10,60,2.480286e+04
19,10,70,2.389976e+04
19,10,80,2.272306e+04
19,10,90,2.154814e+04
19,10,100,2.031108e+04
19,10,1,2.136501e+05
19,10,2,1.427156e+05
19,10,3,1.417320e+05
19,10,5,1.392670e+05
19,10,10,9.712949e+04
19,10,20,3.606811e+04
19,10,30,1.011418e+04
19,10,40,1.011190e+04
19,10,50,1.010968e+04
19,10,60,5.926199e+03
19,10,70,5.917975e+03
19,10,80,5.909415e+03
19,10,90,5.906942e+03
19,10,100,5.900943e+03
