funcid,dim,milestone,error
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
13,30,1,4.418781e+10
13,30,2,4.418781e+10
13,30,3,4.418781e+10
13,30,5,4.418781e+10
13,30,10,4.418781e+10
13,30,20,4.418781e+10
13,30,30,4.418781e+10
13,30,40,4.418781e+10
13,30,50,4.418781e+10
13,30,60,4.418781e+10
13,30,70,4.418781e+10
13,30,80,4.418781e+10
13,30,90,4.418781e+10
13,30,100,4.418781e+10
