funcid,dim,milestone,error
4,10,1,1.176783e+03
4,10,2,4.820535e+02
4,10,3,4.820535e+02
4,10,5,4.820535e+02
4,10,10,1.712253e+02
4,10,20,1.712253e+02
4,10,30,1.712253e+02
4,10,40,8.707721e+01
4,10,50,8.707721e+01
4,10,60,7.760366e+01
4,10,70,3.899099e+01
4,10,80,1.970845e+01
4,10,90,1.532492e+01
4,10,100,6.030000e+00
4,10,1,6.179447e+02
4,10,2,5.832053e+02
4,10,3,5.832053e+02
4,10,5,3.371163e+02
4,10,10,3.371163e+02
4,10,20,1.239465e+02
4,10,30,1.239465e+02
4,10,40,1.239465e+02
4,10,50,1.239465e+02
4,10,60,1.070413e+02
4,10,70,6.061629e+01
4,10,80,2.632869e+01
4,10,90,1.353482e+01
4,10,100,6.543822e+00
4,10,1,6.364528e+02
4,10,2,6.364528e+02
4,10,3,2.706301e+02
4,10,5,2.706301e+02
4,10,10,2.706301e+02
4,10,20,2.706301e+02
4,10,30,1.658474e+02
4,10,40,9.379145e+01
4,10,50,9.379145e+01
4,10,60,4.791992e+01
4,10,70,4.791992e+01
4,10,80,3.333788e+01
4,10,90,1.128797e+01
4,10,100,6.031814e+00
4,10,1,7.137353e+02
4,10,2,7.137353e+02
4,10,3,3.353305e+02
4,10,5,3.353305e+02
4,10,10,3.353305e+02
4,10,20,2.074428e+02
4,10,30,2.074428e+02
4,10,40,2.026029e+02
4,10,50,1.575585e+02
4,10,60,8.120698e+01
4,10,70,3.449321e+01
4,10,80,2.233878e+01
4,10,90,1.384937e+01
4,10,100,5.871978e+00
4,10,1,4.495363e+02
4,10,2,4.495363e+02
4,10,3,4.495363e+02
4,10,5,4.147405e+02
4,10,10,3.751671e+02
4,10,20,3.272323e+02
4,10,30,1.524935e+02
4,10,40,1.208695e+02
4,10,50,1.208695e+02
4,10,60,1.020593e+02
4,10,70,4.165913e+01
4,10,80,2.789104e+01
4,10,90,1.026060e+01
4,10,100,5.130175e+00
4,10,1,9.112181e+02
4,10,2,8.915296e+02
4,10,3,5.119422e+02
4,10,5,2.723792e+02
4,10,10,2.723792e+02
4,10,20,2.723792e+02
4,10,30,2.425618e+02
4,10,40,1.091698e+02
4,10,50,1.091698e+02
4,10,60,8.833538e+01
4,10,70,4.381457e+01
4,10,80,4.381457e+01
4,10,90,1.351773e+01
4,10,100,5.292236e+00
4,10,1,3.266623e+02
4,10,2,3.266623e+02
4,10,3,3.266623e+02
4,10,5,3.266623e+02
4,10,10,3.266623e+02
4,10,20,3.266623e+02
4,10,30,1.690759e+02
4,10,40,1.690759e+02
4,10,50,9.027592e+01
4,10,60,9.027592e+01
4,10,70,4.985606e+01
4,10,80,2.063300e+01
4,10,90,1.819918e+01
4,10,100,4.853555e+00
4,10,1,7.725984e+02
4,10,2,5.157264e+02
4,10,3,3.155106e+02
4,10,5,3.155106e+02
4,10,10,3.155106e+02
4,10,20,3.155106e+02
4,10,30,3.155106e+02
4,10,40,2.057726e+02
4,10,50,1.299446e+02
4,10,60,1.004117e+02
4,10,70,3.884141e+01
4,10,80,2.356127e+01
4,10,90,1.096950e+01
4,10,100,6.120756e+00
4,10,1,7.469190e+02
4,10,2,7.469190e+02
4,10,3,6.513172e+02
4,10,5,6.513172e+02
4,10,10,2.919911e+02
4,10,20,2.762009e+02
4,10,30,2.078459e+02
4,10,40,2.078459e+02
4,10,50,9.556383e+01
4,10,60,9.556383e+01
4,10,70,4.555455e+01
4,10,80,2.452841e+01
4,10,90,1.670432e+01
4,10,100,6.569413e+00
4,10,1,4.349277e+02
4,10,2,4.349277e+02
4,10,3,4.349277e+02
4,10,5,3.395142e+02
4,10,10,2.396730e+02
4,10,20,2.396730e+02
4,10,30,2.396730e+02
4,10,40,1.569696e+02
4,10,50,1.052790e+02
4,10,60,8.200642e+01
4,10,70,4.919095e+01
4,10,80,3.139972e+01
4,10,90,1.384851e+01
4,10,100,6.228015e+00
