funcid,dim,milestone,error
10,10,1,2.304118e+03
10,10,2,2.198453e+03
10,10,3,1.842586e+03
10,10,5,1.748432e+03
10,10,10,1.603419e+03
10,10,20,1.603419e+03
10,10,30,1.603419e+03
10,10,40,1.569869e+03
10,10,50,1.316394e+03
10,10,60,1.316394e+03
10,10,70,1.316394e+03
10,10,80,1.316394e+03
10,10,90,1.316394e+03
10,10,100,2.676950e+02
10,10,1,2.137667e+03
10,10,2,2.137667e+03
10,10,3,2.137667e+03
10,10,5,1.505790e+03
10,10,10,1.499561e+03
10,10,20,1.252025e+03
10,10,30,1.115458e+03
10,10,40,1.115458e+03
10,10,50,1.115458e+03
10,10,60,1.115458e+03
10,10,70,1.115458e+03
10,10,80,1.115458e+03
10,10,90,1.115458e+03
10,10,100,3.997285e+02
10,10,1,2.150940e+03
10,10,2,2.127579e+03
10,10,3,2.120613e+03
10,10,5,1.895107e+03
10,10,10,1.739707e+03
10,10,20,1.569529e+03
10,10,30,1.417521e+03
10,10,40,1.417521e+03
10,10,50,1.306547e+03
10,10,60,1.306547e+03
10,10,70,1.306547e+03
10,10,80,1.306547e+03
10,10,90,1.255709e+03
10,10,100,4.712791e+02
10,10,1,1.631905e+03
10,10,2,1.631905e+03
10,10,3,1.631905e+03
10,10,5,1.631905e+03
10,10,10,1.631905e+03
10,10,20,1.631905e+03
10,10,30,1.170004e+03
10,10,40,8.237590e+02
10,10,50,8.237590e+02
10,10,60,8.237590e+02
10,10,70,8.237590e+02
10,10,80,8.237590e+02
10,10,90,8.237590e+02
10,10,100,6.035148e+02
10,10,1,2.080756e+03
10,10,2,1.970068e+03
10,10,3,1.436599e+03
10,10,5,1.436599e+03
10,10,10,1.436599e+03
10,10,20,1.359104e+03
10,10,30,1.270231e+03
10,10,40,1.068366e+03
10,10,50,1.068366e+03
10,10,60,1.068366e+03
10,10,70,1.068366e+03
10,10,80,7.121467e+02
10,10,90,7.121467e+02
10,10,100,6.102110e+02
10,10,1,2.304095e+03
10,10,2,2.213375e+03
10,10,3,2.213375e+03
10,10,5,2.073246e+03
10,10,10,1.103229e+03
10,10,20,1.103229e+03
10,10,30,1.103229e+03
10,10,40,1.103229e+03
10,10,50,1.103229e+03
10,10,60,1.103229e+03
10,10,70,1.103229e+03
10,10,80,1.103229e+03
10,10,90,1.103229e+03
10,10,100,7.250598e+02
10,10,1,1.809009e+03
10,10,2,1.809009e+03
10,10,3,1.809009e+03
10,10,5,1.809009e+03
10,10,10,1.796339e+03
10,10,20,1.796339e+03
10,10,30,1.783631e+03
10,10,40,1.647660e+03
10,10,50,1.292114e+03
10,10,60,1.292114e+03
10,10,70,1.292114e+03
10,10,80,1.292114e+03
10,10,90,1.292114e+03
10,10,100,7.136758e+02
10,10,1,1.969718e+03
10,10,2,1.969718e+03
10,10,3,1.516928e+03
10,10,5,1.516928e+03
10,10,10,1.516928e+03
10,10,20,1.516928e+03
10,10,30,1.516928e+03
10,10,40,1.516928e+03
10,10,50,1.516928e+03
10,10,60,1.516928e+03
10,10,70,1.461851e+03
10,10,80,1.461851e+03
10,10,90,1.010601e+03
10,10,100,1.542431e+02
10,10,1,1.904892e+03
10,10,2,1.904892e+03
10,10,3,1.904892e+03
10,10,5,1.602197e+03
10,10,10,1.602197e+03
10,10,20,1.589651e+03
10,10,30,1.589651e+03
10,10,40,1.332096e+03
10,10,50,1.332096e+03
10,10,60,1.332096e+03
10,10,70,1.332096e+03
10,10,80,1.289856e+03
10,10,90,1.270383e+03
10,10,100,5.361425e+02
10,10,1,1.687304e+03
10,10,2,1.662423e+03
10,10,3,1.636968e+03
10,10,5,1.452931e+03
10,10,10,1.452931e+03
10,10,20,1.431550e+03
10,10,30,1.431550e+03
10,10,40,1.409261e+03
10,10,50,1.347944e+03
10,10,60,1.347944e+03
10,10,70,1.347944e+03
10,10,80,1.347944e+03
10,10,90,7.090903e+02
10,10,100,1.442483e+02
