funcid,dim,milestone,error
9,30,1,2.759547e+04
9,30,2,1.874094e+04
9,30,3,1.874094e+04
9,30,5,1.874094e+04
9,30,10,1.762870e+04
9,30,20,1.571604e+04
9,30,30,1.340327e+04
9,30,40,7.553977e+03
9,30,50,7.553977e+03
9,30,60,6.002044e+03
9,30,70,3.287964e+03
9,30,80,1.772202e+03
9,30,90,4.624335e+02
9,30,100,4.078896e-01
9,30,1,2.221157e+04
9,30,2,2.221157e+04
9,30,3,2.221157e+04
9,30,5,2.221157e+04
9,30,10,2.221157e+04
9,30,20,1.786401e+04
9,30,30,1.313498e+04
9,30,40,1.284919e+04
9,30,50,7.999401e+03
9,30,60,5.439654e+03
9,30,70,4.170664e+03
9,30,80,1.818806e+03
9,30,90,4.867547e+02
9,30,100,1.014415e+00
9,30,1,3.076123e+04
9,30,2,2.837075e+04
9,30,3,2.837075e+04
9,30,5,2.044565e+04
9,30,10,2.044565e+04
9,30,20,1.787204e+04
9,30,30,1.365854e+04
9,30,40,9.932304e+03
9,30,50,8.358683e+03
9,30,60,5.663040e+03
9,30,70,2.959156e+03
9,30,80,1.565243e+03
9,30,90,4.799560e+02
9,30,100,7.363129e-01
9,30,1,2.302176e+04
9,30,2,2.302176e+04
9,30,3,2.302176e+04
9,30,5,2.267648e+04
9,30,10,2.087090e+04
9,30,20,1.562238e+04
9,30,30,1.325921e+04
9,30,40,1.241338e+04
9,30,50,8.952789e+03
9,30,60,6.324222e+03
9,30,70,3.861639e+03
9,30,80,1.524828e+03
9,30,90,4.479973e+02
9,30,100,8.646339e-01
9,30,1,2.664589e+04
9,30,2,2.664589e+04
9,30,3,2.664589e+04
9,30,5,2.099802e+04
9,30,10,2.099802e+04
9,30,20,1.993489e+04
9,30,30,1.284522e+04
9,30,40,1.203826e+04
9,30,50,8.090352e+03
9,30,60,6.310771e+03
9,30,70,3.184852e+03
9,30,80,1.768976e+03
9,30,90,5.169464e+02
9,30,100,3.344839e-01
9,30,1,2.654133e+04
9,30,2,2.654133e+04
9,30,3,2.654133e+04
9,30,5,2.404773e+04
9,30,10,1.605322e+04
9,30,20,1.590316e+04
9,30,30,1.374753e+04
9,30,40,1.210713e+04
9,30,50,8.480438e+03
9,30,60,5.704490e+03
9,30,70,4.327882e+03
9,30,80,1.955333e+03
9,30,90,5.065883e+02
9,30,100,9.969471e-01
9,30,1,2.775909e+04
9,30,2,2.775909e+04
9,30,3,2.775909e+04
9,30,5,2.294293e+04
9,30,10,1.890662e+04
9,30,20,1.728965e+04
9,30,30,1.230352e+04
9,30,40,9.319714e+03
9,30,50,7.574655e+03
9,30,60,5.256239e+03
9,30,70,3.288774e+03
9,30,80,1.958408e+03
9,30,90,4.860060e+02
9,30,100,7.685693e-01
9,30,1,2.273243e+04
9,30,2,2.273243e+04
9,30,3,2.273243e+04
9,30,5,2.118946e+04
9,30,10,1.668019e+04
9,30,20,1.528786e+04
9,30,30,1.049975e+04
9,30,40,1.049975e+04
9,30,50,7.534545e+03
9,30,60,6.653134e+03
9,30,70,4.196666e+03
9,30,80,1.678142e+03
9,30,90,4.279623e+02
9,30,100,7.484619e-01
9,30,1,2.650705e+04
9,30,2,1.909692e+04
9,30,3,1.909692e+04
9,30,5,1.909692e+04
9,30,10,1.628902e+04
9,30,20,1.628902e+04
9,30,30,1.460068e+04
9,30,40,1.158098e+04
9,30,50,7.928460e+03
9,30,60,4.843873e+03
9,30,70,3.158242e+03
9,30,80,1.640738e+03
9,30,90,4.453290e+02
9,30,100,1.365971e+00
9,30,1,2.520830e+04
9,30,2,2.337752e+04
9,30,3,2.164565e+04
9,30,5,2.164565e+04
9,30,10,1.763829e+04
9,30,20,1.763829e+04
9,30,30,1.270735e+04
9,30,40,1.270735e+04
9,30,50,9.291734e+03
9,30,60,6.325844e+03
9,30,70,3.699533e+03
9,30,80,1.672295e+03
9,30,90,5.560174e+02
9,30,100,3.959490e-01
