funcid,dim,milestone,error
22,10,1,9.836435e+02
22,10,2,9.836435e+02
22,10,3,9.836435e+02
22,10,5,9.836435e+02
22,10,10,8.207689e+02
22,10,20,8.207689e+02
22,10,30,3.457435e+02
22,10,40,3.457435e+02
22,10,50,3.457435e+02
22,10,60,3.062710e+02
22,10,70,2.034470e+02
22,10,80,1.797012e+02
22,10,90,1.279139e+02
22,10,100,1.042661e+02
22,10,1,1.063072e+03
22,10,2,1.063072e+03
22,10,3,1.063072e+03
22,10,5,7.216012e+02
22,10,10,4.943601e+02
22,10,20,4.943601e+02
22,10,30,4.943601e+02
22,10,40,4.943601e+02
22,10,50,3.355784e+02
22,10,60,2.989890e+02
22,10,70,2.052918e+02
22,10,80,1.665421e+02
22,10,90,1.273422e+02
22,10,100,1.035205e+02
22,10,1,1.410201e+03
22,10,2,1.320309e+03
22,10,3,1.040284e+03
22,10,5,1.040284e+03
22,10,10,9.130961e+02
22,10,20,8.496848e+02
22,10,30,4.643913e+02
22,10,40,4.643913e+02
22,10,50,3.871898e+02
22,10,60,2.358777e+02
22,10,70,2.358777e+02
22,10,80,1.682178e+02
22,10,90,1.298146e+02
22,10,100,1.093352e+02
22,10,1,1.159352e+03
22,10,2,1.143103e+03
22,10,3,8.447662e+02
22,10,5,7.101358e+02
22,10,10,7.101358e+02
22,10,20,6.368793e+02
22,10,30,4.966339e+02
22,10,40,2.321552e+02
22,10,50,2.321552e+02
22,10,60,2.321552e+02
22,10,70,2.103613e+02
22,10,80,1.780535e+02
22,10,90,1.288669e+02
22,10,100,1.088351e+02
22,10,1,1.072179e+03
22,10,2,1.072179e+03
22,10,3,1.023348e+03
22,10,5,1.023348e+03
22,10,10,7.303641e+02
22,10,20,7.303641e+02
22,10,30,5.215247e+02
22,10,40,2.846766e+02
22,10,50,2.846766e+02
22,10,60,2.183402e+02
22,10,70,1.807416e+02
22,10,80,1.498830e+02
22,10,90,1.244981e+02
22,10,100,1.031653e+02
22,10,1,1.098894e+03
22,10,2,9.391552e+02
22,10,3,9.391552e+02
22,10,5,9.391552e+02
22,10,10,8.875774e+02
22,10,20,6.313957e+02
22,10,30,5.521182e+02
22,10,40,4.011514e+02
22,10,50,4.011514e+02
22,10,60,3.630932e+02
22,10,70,2.239260e+02
22,10,80,1.768511e+02
22,10,90,1.259658e+02
22,10,100,1.070100e+02
22,10,1,6.808701e+02
22,10,2,6.808701e+02
22,10,3,6.808701e+02
22,10,5,6.808701e+02
22,10,10,6.808701e+02
22,10,20,5.997111e+02
22,10,30,5.997111e+02
22,10,40,4.724267e+02
22,10,50,3.386279e+02
22,10,60,3.386279e+02
22,10,70,1.976635e+02
22,10,80,1.702680e+02
22,10,90,1.331118e+02
22,10,100,1.055178e+02
22,10,1,1.297589e+03
22,10,2,1.166510e+03
22,10,3,1.166510e+03
22,10,5,1.127763e+03
22,10,10,8.855249e+02
22,10,20,8.855249e+02
22,10,30,6.762578e+02
22,10,40,3.691609e+02
22,10,50,3.691609e+02
22,10,60,2.421902e+02
22,10,70,1.887421e+02
22,10,80,1.762422e+02
22,10,90,1.284935e+02
22,10,100,1.086617e+02
22,10,1,9.199139e+02
22,10,2,9.199139e+02
22,10,3,9.199139e+02
22,10,5,9.199139e+02
22,10,10,7.350876e+02
22,10,20,7.350876e+02
22,10,30,7.350876e+02
22,10,40,5.391782e+02
22,10,50,4.645382e+02
22,10,60,3.849411e+02
22,10,70,2.623924e+02
22,10,80,1.551725e+02
22,10,90,1.295947e+02
22,10,100,1.029748e+02
22,10,1,5.788207e+02
22,10,2,5.788207e+02
22,10,3,5.788207e+02
22,10,5,5.788207e+02
22,10,10,5.788207e+02
22,10,20,5.788207e+02
22,10,30,5.788207e+02
22,10,40,5.594681e+02
22,10,50,4.559042e+02
22,10,60,3.066138e+02
22,10,70,2.190036e+02
22,10,80,1.456398e+02
22,10,90,1.204200e+02
22,10,100,1.017611e+02
