funcid,dim,milestone,error
20,30,1,1.440422e+03
20,30,2,1.337962e+03
20,30,3,1.337962e+03
20,30,5,9.696437e+02
20,30,10,9.696437e+02
20,30,20,9.435282e+02
20,30,30,8.346953e+02
20,30,40,8.346953e+02
20,30,50,7.394328e+02
20,30,60,6.962877e+02
20,30,70,6.676735e+02
20,30,80,5.415686e+02
20,30,90,3.671657e+02
20,30,100,1.866605e+02
20,30,1,1.067256e+03
20,30,2,1.067256e+03
20,30,3,1.067256e+03
20,30,5,1.067256e+03
20,30,10,1.016808e+03
20,30,20,9.682493e+02
20,30,30,8.170673e+02
20,30,40,7.811551e+02
20,30,50,7.811551e+02
20,30,60,6.026822e+02
20,30,70,4.478369e+02
20,30,80,4.478369e+02
20,30,90,4.478369e+02
20,30,100,2.811272e+02
20,30,1,1.240803e+03
20,30,2,1.092062e+03
20,30,3,1.092062e+03
20,30,5,1.092062e+03
20,30,10,8.926471e+02
20,30,20,8.926471e+02
20,30,30,8.926471e+02
20,30,40,6.931008e+02
20,30,50,6.931008e+02
20,30,60,6.931008e+02
20,30,70,6.931008e+02
20,30,80,6.575416e+02
20,30,90,3.818258e+02
20,30,100,1.151975e+02
20,30,1,1.209831e+03
20,30,2,1.170639e+03
20,30,3,1.109059e+03
20,30,5,1.109059e+03
20,30,10,1.004437e+03
20,30,20,8.638404e+02
20,30,30,7.452898e+02
20,30,40,7.452898e+02
20,30,50,5.547970e+02
20,30,60,5.547970e+02
20,30,70,3.816794e+02
20,30,80,3.816794e+02
20,30,90,3.816794e+02
20,30,100,1.532652e+02
20,30,1,1.319583e+03
20,30,2,1.319583e+03
20,30,3,9.619347e+02
20,30,5,9.619347e+02
20,30,10,9.328699e+02
20,30,20,8.030117e+02
20,30,30,8.030117e+02
20,30,40,8.030117e+02
20,30,50,7.679598e+02
20,30,60,5.578191e+02
20,30,70,5.578191e+02
20,30,80,5.458791e+02
20,30,90,5.006435e+02
20,30,100,1.478835e+02
20,30,1,1.326160e+03
20,30,2,1.281709e+03
20,30,3,1.281709e+03
20,30,5,1.163007e+03
20,30,10,1.004309e+03
20,30,20,5.208406e+02
20,30,30,5.208406e+02
20,30,40,5.208406e+02
20,30,50,5.208406e+02
20,30,60,5.208406e+02
20,30,70,5.208406e+02
20,30,80,5.208406e+02
20,30,90,4.360045e+02
20,30,100,1.830440e+02
20,30,1,1.285403e+03
20,30,2,1.285403e+03
20,30,3,1.285403e+03
20,30,5,1.285403e+03
20,30,10,1.021831e+03
20,30,20,1.003570e+03
20,30,30,1.003570e+03
20,30,40,9.717773e+02
20,30,50,9.223083e+02
20,30,60,8.359095e+02
20,30,70,5.783493e+02
20,30,80,5.783493e+02
20,30,90,5.556746e+02
20,30,100,2.470906e+02
20,30,1,1.208935e+03
20,30,2,1.208935e+03
20,30,3,1.208935e+03
20,30,5,1.177132e+03
20,30,10,8.943320e+02
20,30,20,8.943320e+02
20,30,30,8.125460e+02
20,30,40,7.853566e+02
20,30,50,5.658100e+02
20,30,60,5.658100e+02
20,30,70,5.658100e+02
20,30,80,5.383519e+02
20,30,90,2.847481e+02
20,30,100,1.043173e+02
20,30,1,1.302346e+03
20,30,2,1.302346e+03
20,30,3,1.256381e+03
20,30,5,1.139858e+03
20,30,10,9.064724e+02
20,30,20,9.064724e+02
20,30,30,7.721847e+02
20,30,40,7.721847e+02
20,30,50,6.781163e+02
20,30,60,6.781163e+02
20,30,70,5.109191e+02
20,30,80,5.109191e+02
20,30,90,4.412161e+02
20,30,100,1.455484e+02
20,30,1,1.091202e+03
20,30,2,1.091202e+03
20,30,3,1.054611e+03
20,30,5,1.054611e+03
20,30,10,1.054611e+03
20,30,20,9.346207e+02
20,30,30,8.927636e+02
20,30,40,8.363729e+02
20,30,50,6.970588e+02
20,30,60,6.043743e+02
20,30,70,5.179014e+02
20,30,80,3.745764e+02
20,30,90,3.745764e+02
20,30,100,7.811255e+01
