funcid,dim,milestone,error
2,10,1,9.961447e+11
2,10,2,1.282163e+11
2,10,3,1.132697e+09
2,10,5,1.132697e+09
2,10,10,1.132697e+09
2,10,20,1.132697e+09
2,10,30,1.132697e+09
2,10,40,9.340767e+08
2,10,50,9.437924e+07
2,10,60,8.244493e+06
2,10,70,8.244493e+06
2,10,80,8.244493e+06
2,10,90,1.577475e+06
2,10,100,1.210100e+04
2,10,1,1.156766e+11
2,10,2,1.156766e+11
2,10,3,1.156766e+11
2,10,5,1.156766e+11
2,10,10,1.156766e+11
2,10,20,4.610508e+09
2,10,30,1.096092e+09
2,10,40,1.096092e+09
2,10,50,6.280732e+08
2,10,60,3.680167e+07
2,10,70,3.680167e+07
2,10,80,1.381215e+06
2,10,90,1.244470e+05
2,10,100,6.323000e+03
2,10,1,3.366975e+11
2,10,2,3.366975e+11
2,10,3,5.651855e+10
2,10,5,2.417244e+10
2,10,10,5.616303e+09
2,10,20,5.616303e+09
2,10,30,5.616303e+09
2,10,40,4.674711e+09
2,10,50,3.254867e+07
2,10,60,3.254867e+07
2,10,70,3.254867e+07
2,10,80,8.208952e+06
2,10,90,2.129490e+05
2,10,100,1.674000e+03
2,10,1,6.480758e+11
2,10,2,2.248090e+11
2,10,3,1.925830e+11
2,10,5,1.801893e+10
2,10,10,7.817503e+08
2,10,20,7.817503e+08
2,10,30,7.817503e+08
2,10,40,7.817503e+08
2,10,50,2.888287e+08
2,10,60,2.888287e+08
2,10,70,1.286516e+08
2,10,80,3.344884e+07
2,10,90,1.341210e+05
2,10,100,1.399600e+04
2,10,1,7.515816e+10
2,10,2,7.515816e+10
2,10,3,1.757629e+08
2,10,5,1.757629e+08
2,10,10,1.757629e+08
2,10,20,9.614396e+07
2,10,30,9.614396e+07
2,10,40,9.614396e+07
2,10,50,9.614396e+07
2,10,60,9.614396e+07
2,10,70,2.792788e+06
2,10,80,2.792788e+06
2,10,90,5.298190e+05
2,10,100,1.998900e+04
2,10,1,8.784081e+08
2,10,2,8.784081e+08
2,10,3,8.784081e+08
2,10,5,7.280190e+08
2,10,10,7.280190e+08
2,10,20,7.280190e+08
2,10,30,7.280190e+08
2,10,40,7.280190e+08
2,10,50,7.280190e+08
2,10,60,7.280190e+08
2,10,70,1.810752e+08
2,10,80,9.016243e+06
2,10,90,1.150770e+05
2,10,100,1.188100e+04
2,10,1,4.363012e+11
2,10,2,4.363012e+11
2,10,3,4.363012e+11
2,10,5,2.071649e+11
2,10,10,4.976546e+09
2,10,20,4.976546e+09
2,10,30,1.082210e+08
2,10,40,6.593402e+07
2,10,50,6.593402e+07
2,10,60,6.593402e+07
2,10,70,3.559648e+07
2,10,80,1.397821e+07
2,10,90,2.290020e+05
2,10,100,1.540900e+04
2,10,1,1.128667e+11
2,10,2,1.128667e+11
2,10,3,3.589600e+10
2,10,5,3.589600e+10
2,10,10,3.589600e+10
2,10,20,2.618479e+10
2,10,30,1.976269e+10
2,10,40,2.953187e+09
2,10,50,2.953187e+09
2,10,60,1.422139e+09
2,10,70,1.422139e+09
2,10,80,3.008811e+08
2,10,90,2.302440e+06
2,10,100,1.190000e+02
2,10,1,7.305979e+11
2,10,2,1.998976e+10
2,10,3,1.998976e+10
2,10,5,1.998976e+10
2,10,10,4.753337e+09
2,10,20,4.753337e+09
2,10,30,1.563050e+09
2,10,40,1.563050e+09
2,10,50,1.563050e+09
2,10,60,2.735137e+07
2,10,70,2.735137e+07
2,10,80,1.040966e+07
2,10,90,2.990980e+05
2,10,100,1.600000e+03
2,10,1,2.625676e+11
2,10,2,2.625676e+11
2,10,3,2.085516e+11
2,10,5,2.675017e+10
2,10,10,2.675017e+10
2,10,20,4.487269e+08
2,10,30,4.487269e+08
2,10,40,2.686620e+06
2,10,50,2.686620e+06
2,10,60,2.686620e+06
2,10,70,2.686620e+06
2,10,80,6.114590e+05
2,10,90,4.617000e+04
2,10,100,7.819000e+03
