funcid,dim,milestone,error
25,10,1,9.513963e+02
25,10,2,9.217059e+02
25,10,3,9.203035e+02
25,10,5,7.496529e+02
25,10,10,5.866952e+02
25,10,20,5.866952e+02
25,10,30,5.866952e+02
25,10,40,5.866952e+02
25,10,50,5.401076e+02
25,10,60,4.767206e+02
25,10,70,4.767206e+02
25,10,80,4.400433e+02
25,10,90,4.237422e+02
25,10,100,3.984277e+02
25,10,1,7.224253e+02
25,10,2,7.224253e+02
25,10,3,7.224253e+02
25,10,5,7.224253e+02
25,10,10,7.224253e+02
25,10,20,5.859743e+02
25,10,30,5.590944e+02
25,10,40,5.590944e+02
25,10,50,5.340933e+02
25,10,60,4.605444e+02
25,10,70,4.605444e+02
25,10,80,4.605444e+02
25,10,90,4.533136e+02
25,10,100,4.437200e+02
25,10,1,8.936809e+02
25,10,2,8.936809e+02
25,10,3,8.936809e+02
25,10,5,8.936809e+02
25,10,10,5.553016e+02
25,10,20,5.553016e+02
25,10,30,5.553016e+02
25,10,40,5.553016e+02
25,10,50,5.553016e+02
25,10,60,5.300136e+02
25,10,70,4.919849e+02
25,10,80,4.670412e+02
25,10,90,4.546788e+02
25,10,100,4.460571e+02
25,10,1,7.867157e+02
25,10,2,7.867157e+02
25,10,3,6.279012e+02
25,10,5,6.279012e+02
25,10,10,6.279012e+02
25,10,20,6.279012e+02
25,10,30,6.279012e+02
25,10,40,5.161807e+02
25,10,50,5.161807e+02
25,10,60,4.997133e+02
25,10,70,4.793971e+02
25,10,80,4.422317e+02
25,10,90,4.102361e+02
25,10,100,3.979093e+02
25,10,1,9.729483e+02
25,10,2,9.729483e+02
25,10,3,8.549040e+02
25,10,5,8.549040e+02
25,10,10,7.840759e+02
25,10,20,5.721141e+02
25,10,30,5.721141e+02
25,10,40,5.341902e+02
25,10,50,5.158936e+02
25,10,60,4.830706e+02
25,10,70,4.828209e+02
25,10,80,4.665245e+02
25,10,90,4.537269e+02
25,10,100,4.460107e+02
25,10,1,9.280030e+02
25,10,2,6.789225e+02
25,10,3,6.789225e+02
25,10,5,6.494412e+02
25,10,10,6.494412e+02
25,10,20,6.494412e+02
25,10,30,5.291251e+02
25,10,40,5.250617e+02
25,10,50,5.250617e+02
25,10,60,5.062213e+02
25,10,70,4.778353e+02
25,10,80,4.556258e+02
25,10,90,4.116199e+02
25,10,100,3.983543e+02
25,10,1,9.961182e+02
25,10,2,7.809639e+02
25,10,3,7.809639e+02
25,10,5,6.966984e+02
25,10,10,6.966984e+02
25,10,20,6.434946e+02
25,10,30,6.434946e+02
25,10,40,5.614743e+02
25,10,50,5.011422e+02
25,10,60,5.011422e+02
25,10,70,4.734218e+02
25,10,80,4.601234e+02
25,10,90,4.160624e+02
25,10,100,3.978266e+02
25,10,1,8.828223e+02
25,10,2,8.828223e+02
25,10,3,8.828223e+02
25,10,5,7.870904e+02
25,10,10,7.870904e+02
25,10,20,7.401581e+02
25,10,30,5.479987e+02
25,10,40,5.479987e+02
25,10,50,5.479987e+02
25,10,60,5.297581e+02
25,10,70,4.940201e+02
25,10,80,4.746126e+02
25,10,90,4.302650e+02
25,10,100,3.984622e+02
25,10,1,8.099457e+02
25,10,2,8.099457e+02
25,10,3,8.099457e+02
25,10,5,6.630388e+02
25,10,10,6.103120e+02
25,10,20,6.103120e+02
25,10,30,6.103120e+02
25,10,40,5.488769e+02
25,10,50,5.488769e+02
25,10,60,4.896915e+02
25,10,70,4.703108e+02
25,10,80,4.492938e+02
25,10,90,4.171310e+02
25,10,100,3.987262e+02
25,10,1,1.402765e+03
25,10,2,8.976382e+02
25,10,3,7.518281e+02
25,10,5,6.649436e+02
25,10,10,6.649436e+02
25,10,20,6.214770e+02
25,10,30,5.774010e+02
25,10,40,5.774010e+02
25,10,50,4.894851e+02
25,10,60,4.788984e+02
25,10,70,4.788984e+02
25,10,80,4.629027e+02
25,10,90,4.532248e+02
25,10,100,4.437189e+02
