funcid,dim,milestone,error
8,30,1,5.672799e+02
8,30,2,4.621332e+02
8,30,3,4.621332e+02
8,30,5,4.621332e+02
8,30,10,4.521844e+02
8,30,20,3.938086e+02
8,30,30,3.790184e+02
8,30,40,3.507664e+02
8,30,50,3.080281e+02
8,30,60,2.752017e+02
8,30,70,2.349522e+02
8,30,80,2.092965e+02
8,30,90,1.871447e+02
8,30,100,4.308561e+01
8,30,1,5.166261e+02
8,30,2,5.166261e+02
8,30,3,4.774819e+02
8,30,5,4.734686e+02
8,30,10,4.292851e+02
8,30,20,4.114789e+02
8,30,30,3.529528e+02
8,30,40,3.350662e+02
8,30,50,2.869693e+02
8,30,60,2.869693e+02
8,30,70,2.253836e+02
8,30,80,2.041750e+02
8,30,90,1.892493e+02
8,30,100,2.396735e+01
8,30,1,5.400106e+02
8,30,2,4.530053e+02
8,30,3,4.470802e+02
8,30,5,4.470802e+02
8,30,10,3.885407e+02
8,30,20,3.713814e+02
8,30,30,3.713814e+02
8,30,40,3.455825e+02
8,30,50,2.931742e+02
8,30,60,2.931742e+02
8,30,70,2.358992e+02
8,30,80,2.165771e+02
8,30,90,1.900621e+02
8,30,100,2.298104e+01
8,30,1,5.137472e+02
8,30,2,4.925509e+02
8,30,3,4.925509e+02
8,30,5,4.632182e+02
8,30,10,4.364510e+02
8,30,20,4.260111e+02
8,30,30,3.574388e+02
8,30,40,3.322760e+02
8,30,50,3.207424e+02
8,30,60,2.815361e+02
8,30,70,2.628211e+02
8,30,80,2.103601e+02
8,30,90,1.828363e+02
8,30,100,1.698780e+01
8,30,1,5.028307e+02
8,30,2,4.454403e+02
8,30,3,4.454403e+02
8,30,5,4.454403e+02
8,30,10,4.132944e+02
8,30,20,4.132944e+02
8,30,30,3.473644e+02
8,30,40,3.473644e+02
8,30,50,3.169485e+02
8,30,60,2.596250e+02
8,30,70,2.522973e+02
8,30,80,2.202393e+02
8,30,90,2.046662e+02
8,30,100,4.078209e+01
8,30,1,5.211659e+02
8,30,2,5.059322e+02
8,30,3,4.670105e+02
8,30,5,4.670105e+02
8,30,10,4.023856e+02
8,30,20,3.926713e+02
8,30,30,3.520398e+02
8,30,40,3.020286e+02
8,30,50,3.020286e+02
8,30,60,3.020286e+02
8,30,70,2.542570e+02
8,30,80,1.987924e+02
8,30,90,1.826522e+02
8,30,100,2.899170e+01
8,30,1,4.856521e+02
8,30,2,4.856521e+02
8,30,3,4.856521e+02
8,30,5,4.856521e+02
8,30,10,4.033609e+02
8,30,20,4.033609e+02
8,30,30,3.825537e+02
8,30,40,3.469630e+02
8,30,50,3.138811e+02
8,30,60,2.754350e+02
8,30,70,2.294425e+02
8,30,80,1.943539e+02
8,30,90,1.943539e+02
8,30,100,6.493006e+01
8,30,1,5.630520e+02
8,30,2,5.262695e+02
8,30,3,5.228589e+02
8,30,5,4.857124e+02
8,30,10,4.672643e+02
8,30,20,3.910992e+02
8,30,30,3.835222e+02
8,30,40,3.365217e+02
8,30,50,2.998835e+02
8,30,60,2.836438e+02
8,30,70,2.280568e+02
8,30,80,2.061179e+02
8,30,90,2.061179e+02
8,30,100,7.269663e+01
8,30,1,5.259017e+02
8,30,2,4.851245e+02
8,30,3,4.851245e+02
8,30,5,4.851245e+02
8,30,10,4.824356e+02
8,30,20,4.043424e+02
8,30,30,3.865503e+02
8,30,40,3.302634e+02
8,30,50,3.083925e+02
8,30,60,2.665572e+02
8,30,70,2.665572e+02
8,30,80,2.273592e+02
8,30,90,1.913510e+02
8,30,100,2.995143e+01
8,30,1,5.495674e+02
8,30,2,4.995916e+02
8,30,3,4.910111e+02
8,30,5,4.734517e+02
8,30,10,4.734517e+02
8,30,20,4.158883e+02
8,30,30,3.645325e+02
8,30,40,3.257574e+02
8,30,50,3.131766e+02
8,30,60,2.849092e+02
8,30,70,2.274506e+02
8,30,80,2.144331e+02
8,30,90,2.026752e+02
8,30,100,2.896046e+01
