funcid,dim,milestone,error
15,10,1,5.555718e+03
15,10,2,5.555718e+03
15,10,3,5.555718e+03
15,10,5,5.555718e+03
15,10,10,5.555718e+03
15,10,20,5.555718e+03
15,10,30,5.555718e+03
15,10,40,5.555718e+03
15,10,50,3.867128e+03
15,10,60,1.503294e+03
15,10,70,4.389755e+02
15,10,80,4.389755e+02
15,10,90,4.389755e+02
15,10,100,4.389755e+02
15,10,1,3.771318e+04
15,10,2,3.771318e+04
15,10,3,3.771318e+04
15,10,5,3.771318e+04
15,10,10,2.671225e+04
15,10,20,1.656554e+03
15,10,30,1.229179e+03
15,10,40,1.229179e+03
15,10,50,1.229179e+03
15,10,60,1.229179e+03
15,10,70,1.229179e+03
15,10,80,8.708024e+02
15,10,90,5.325530e+02
15,10,100,2.055135e+02
15,10,1,3.717542e+05
15,10,2,4.069489e+04
15,10,3,4.069489e+04
15,10,5,2.173276e+04
15,10,10,2.173276e+04
15,10,20,3.588947e+03
15,10,30,3.588947e+03
15,10,40,1.290866e+03
15,10,50,1.290866e+03
15,10,60,1.290866e+03
15,10,70,1.173479e+03
15,10,80,4.953894e+02
15,10,90,3.156978e+02
15,10,100,9.512881e+01
15,10,1,1.562439e+05
15,10,2,1.520154e+04
15,10,3,1.520154e+04
15,10,5,1.520154e+04
15,10,10,8.845145e+03
15,10,20,8.845145e+03
15,10,30,8.845145e+03
15,10,40,8.696750e+03
15,10,50,1.884064e+03
15,10,60,1.884064e+03
15,10,70,1.884064e+03
15,10,80,1.884064e+03
15,10,90,1.884064e+03
15,10,100,6.429335e+02
15,10,1,5.009686e+05
15,10,2,6.123041e+04
15,10,3,3.634317e+04
15,10,5,2.148961e+04
15,10,10,2.148961e+04
15,10,20,2.148961e+04
15,10,30,2.148961e+04
15,10,40,2.148961e+04
15,10,50,2.334475e+03
15,10,60,1.737134e+03
15,10,70,3.486102e+02
15,10,80,3.486102e+02
15,10,90,1.236703e+02
15,10,100,9.703449e+01
15,10,1,8.000606e+05
15,10,2,3.466301e+04
15,10,3,3.466301e+04
15,10,5,3.466301e+04
15,10,10,6.524601e+03
15,10,20,5.439714e+03
15,10,30,5.439714e+03
15,10,40,1.431873e+03
15,10,50,1.431873e+03
15,10,60,1.431873e+03
15,10,70,1.431873e+03
15,10,80,7.452327e+02
15,10,90,5.701122e+02
15,10,100,2.040819e+02
15,10,1,9.288246e+04
15,10,2,9.288246e+04
15,10,3,9.288246e+04
15,10,5,9.288246e+04
15,10,10,2.754789e+04
15,10,20,2.754789e+04
15,10,30,8.187306e+03
15,10,40,8.187306e+03
15,10,50,7.621217e+03
15,10,60,4.993593e+03
15,10,70,1.730003e+03
15,10,80,1.459316e+03
15,10,90,1.459316e+03
15,10,100,3.251490e+02
15,10,1,2.703955e+05
15,10,2,5.137964e+04
15,10,3,5.137964e+04
15,10,5,1.665871e+04
15,10,10,1.293859e+04
15,10,20,7.758687e+03
15,10,30,1.655150e+03
15,10,40,1.655150e+03
15,10,50,1.655150e+03
15,10,60,9.824724e+02
15,10,70,2.019122e+02
15,10,80,2.019122e+02
15,10,90,2.019122e+02
15,10,100,1.048411e+02
15,10,1,3.555096e+04
15,10,2,3.555096e+04
15,10,3,3.555096e+04
15,10,5,9.385345e+02
15,10,10,9.385345e+02
15,10,20,9.385345e+02
15,10,30,9.385345e+02
15,10,40,9.385345e+02
15,10,50,9.385345e+02
15,10,60,9.385345e+02
15,10,70,9.385345e+02
15,10,80,9.385345e+02
15,10,90,9.385345e+02
15,10,100,2.495626e+02
15,10,1,2.246817e+04
15,10,2,2.246817e+04
15,10,3,6.620175e+03
15,10,5,6.620175e+03
15,10,10,6.620175e+03
15,10,20,4.151668e+03
15,10,30,1.544840e+03
15,10,40,1.544840e+03
15,10,50,1.544840e+03
15,10,60,1.544840e+03
15,10,70,1.544840e+03
15,10,80,1.544840e+03
15,10,90,1.544840e+03
15,10,100,1.544840e+03
