funcid,dim,milestone,error
10,30,1,8.591560e+03
10,30,2,8.591560e+03
10,30,3,8.591560e+03
10,30,5,7.375520e+03
10,30,10,7.375520e+03
10,30,20,7.375520e+03
10,30,30,7.278719e+03
10,30,40,7.278719e+03
10,30,50,6.923356e+03
10,30,60,6.923356e+03
10,30,70,6.923356e+03
10,30,80,6.923356e+03
10,30,90,6.923356e+03
10,30,100,2.194496e+03
10,30,1,8.299596e+03
10,30,2,8.299596e+03
10,30,3,8.299596e+03
10,30,5,8.237075e+03
10,30,10,7.860212e+03
10,30,20,7.760253e+03
10,30,30,7.760253e+03
10,30,40,7.347271e+03
10,30,50,7.347271e+03
10,30,60,6.923734e+03
10,30,70,6.923734e+03
10,30,80,6.923734e+03
10,30,90,6.850145e+03
10,30,100,1.828502e+03
10,30,1,8.475568e+03
10,30,2,8.475568e+03
10,30,3,8.475568e+03
10,30,5,8.329104e+03
10,30,10,8.329104e+03
10,30,20,7.958094e+03
10,30,30,7.380490e+03
10,30,40,7.380490e+03
10,30,50,7.380490e+03
10,30,60,7.380490e+03
10,30,70,7.380490e+03
10,30,80,7.380490e+03
10,30,90,7.380490e+03
10,30,100,2.544296e+03
10,30,1,7.937020e+03
10,30,2,7.937020e+03
10,30,3,7.937020e+03
10,30,5,7.309904e+03
10,30,10,7.309904e+03
10,30,20,7.070440e+03
10,30,30,7.070440e+03
10,30,40,7.070440e+03
10,30,50,7.070440e+03
10,30,60,7.070440e+03
10,30,70,7.038216e+03
10,30,80,7.038216e+03
10,30,90,7.038216e+03
10,30,100,2.521130e+03
10,30,1,8.753261e+03
10,30,2,8.388164e+03
10,30,3,8.388164e+03
10,30,5,8.032799e+03
10,30,10,8.032799e+03
10,30,20,7.540138e+03
10,30,30,7.423366e+03
10,30,40,7.423366e+03
10,30,50,6.015117e+03
10,30,60,6.015117e+03
10,30,70,6.015117e+03
10,30,80,6.015117e+03
10,30,90,6.015117e+03
10,30,100,3.218405e+03
10,30,1,8.333691e+03
10,30,2,7.339417e+03
10,30,3,7.339417e+03
10,30,5,7.339417e+03
10,30,10,7.339417e+03
10,30,20,7.339417e+03
10,30,30,7.339417e+03
10,30,40,6.832995e+03
10,30,50,6.832995e+03
10,30,60,6.832995e+03
10,30,70,6.832995e+03
10,30,80,6.832995e+03
10,30,90,6.832995e+03
10,30,100,3.965854e+03
10,30,1,8.521060e+03
10,30,2,8.521060e+03
10,30,3,7.996368e+03
10,30,5,7.319552e+03
10,30,10,7.319552e+03
10,30,20,7.319552e+03
10,30,30,6.973810e+03
10,30,40,6.973810e+03
10,30,50,6.973810e+03
10,30,60,6.973810e+03
10,30,70,6.973810e+03
10,30,80,6.820772e+03
10,30,90,6.809171e+03
10,30,100,3.117834e+03
10,30,1,8.896574e+03
10,30,2,8.865338e+03
10,30,3,8.703570e+03
10,30,5,7.857141e+03
10,30,10,7.857141e+03
10,30,20,7.743741e+03
10,30,30,6.938994e+03
10,30,40,6.749760e+03
10,30,50,6.749760e+03
10,30,60,6.749760e+03
10,30,70,6.749760e+03
10,30,80,6.749760e+03
10,30,90,6.749760e+03
10,30,100,1.799299e+03
10,30,1,8.347006e+03
10,30,2,8.347006e+03
10,30,3,7.863462e+03
10,30,5,7.863462e+03
10,30,10,7.863462e+03
10,30,20,7.824558e+03
10,30,30,7.184067e+03
10,30,40,7.184067e+03
10,30,50,6.962616e+03
10,30,60,6.962616e+03
10,30,70,6.866806e+03
10,30,80,6.866806e+03
10,30,90,6.866806e+03
10,30,100,2.297630e+03
10,30,1,8.535007e+03
10,30,2,8.220490e+03
10,30,3,8.220490e+03
10,30,5,8.220490e+03
10,30,10,8.126442e+03
10,30,20,7.631517e+03
10,30,30,7.345503e+03
10,30,40,7.345503e+03
10,30,50,7.345503e+03
10,30,60,7.345503e+03
10,30,70,7.216211e+03
10,30,80,7.216211e+03
10,30,90,7.216211e+03
10,30,100,2.324164e+03
