funcid,dim,milestone,error
25,30,1,7.629823e+03
25,30,2,7.629823e+03
25,30,3,7.629823e+03
25,30,5,7.629823e+03
25,30,10,7.242072e+03
25,30,20,7.242072e+03
25,30,30,4.250093e+03
25,30,40,2.754144e+03
25,30,50,1.806466e+03
25,30,60,1.127622e+03
25,30,70,8.035065e+02
25,30,80,6.003175e+02
25,30,90,4.347241e+02
25,30,100,3.869936e+02
25,30,1,1.460050e+04
25,30,2,1.046812e+04
25,30,3,1.012022e+04
25,30,5,7.081644e+03
25,30,10,7.081644e+03
25,30,20,4.653424e+03
25,30,30,3.982948e+03
25,30,40,2.876717e+03
25,30,50,1.767104e+03
25,30,60,1.347299e+03
25,30,70,8.173879e+02
25,30,80,6.108167e+02
25,30,90,4.430271e+02
25,30,100,3.869854e+02
25,30,1,1.426797e+04
25,30,2,1.265256e+04
25,30,3,1.198453e+04
25,30,5,1.101481e+04
25,30,10,1.010566e+04
25,30,20,4.932481e+03
25,30,30,3.698516e+03
25,30,40,2.697248e+03
25,30,50,1.720277e+03
25,30,60,1.199335e+03
25,30,70,7.649517e+02
25,30,80,5.561995e+02
25,30,90,4.586432e+02
25,30,100,3.869816e+02
25,30,1,1.438014e+04
25,30,2,1.438014e+04
25,30,3,1.417044e+04
25,30,5,6.714324e+03
25,30,10,4.843060e+03
25,30,20,4.843060e+03
25,30,30,3.428855e+03
25,30,40,2.970467e+03
25,30,50,2.045157e+03
25,30,60,1.240346e+03
25,30,70,8.132562e+02
25,30,80,5.599060e+02
25,30,90,4.528029e+02
25,30,100,3.870967e+02
25,30,1,1.050755e+04
25,30,2,1.050755e+04
25,30,3,6.704145e+03
25,30,5,6.704145e+03
25,30,10,5.860604e+03
25,30,20,5.860604e+03
25,30,30,4.582215e+03
25,30,40,3.351460e+03
25,30,50,1.699882e+03
25,30,60,1.372703e+03
25,30,70,8.530318e+02
25,30,80,6.247987e+02
25,30,90,4.430457e+02
25,30,100,3.873900e+02
25,30,1,1.309086e+04
25,30,2,9.165958e+03
25,30,3,8.434345e+03
25,30,5,8.434345e+03
25,30,10,8.434345e+03
25,30,20,3.990901e+03
25,30,30,3.363183e+03
25,30,40,2.481177e+03
25,30,50,1.724686e+03
25,30,60,1.257017e+03
25,30,70,8.842313e+02
25,30,80,5.588496e+02
25,30,90,4.521399e+02
25,30,100,3.870813e+02
25,30,1,1.183653e+04
25,30,2,9.948737e+03
25,30,3,6.860518e+03
25,30,5,6.860518e+03
25,30,10,6.860518e+03
25,30,20,4.973906e+03
25,30,30,4.304496e+03
25,30,40,3.156722e+03
25,30,50,2.384976e+03
25,30,60,1.428043e+03
25,30,70,1.069354e+03
25,30,80,6.659899e+02
25,30,90,4.745299e+02
25,30,100,3.872576e+02
25,30,1,1.389552e+04
25,30,2,1.116520e+04
25,30,3,1.012307e+04
25,30,5,6.831207e+03
25,30,10,6.831207e+03
25,30,20,6.362193e+03
25,30,30,3.756670e+03
25,30,40,2.652278e+03
25,30,50,2.166446e+03
25,30,60,1.032933e+03
25,30,70,1.032933e+03
25,30,80,6.322664e+02
25,30,90,4.722540e+02
25,30,100,3.869870e+02
25,30,1,7.505163e+03
25,30,2,7.505163e+03
25,30,3,7.505163e+03
25,30,5,7.235133e+03
25,30,10,5.795511e+03
25,30,20,5.460125e+03
25,30,30,3.729281e+03
25,30,40,2.656758e+03
25,30,50,1.668291e+03
25,30,60,1.298419e+03
25,30,70,9.074898e+02
25,30,80,5.935595e+02
25,30,90,4.657142e+02
25,30,100,3.870918e+02
25,30,1,1.356967e+04
25,30,2,1.089527e+04
25,30,3,1.030073e+04
25,30,5,8.306253e+03
25,30,10,8.306253e+03
25,30,20,6.552012e+03
25,30,30,2.606550e+03
25,30,40,2.606550e+03
25,30,50,1.919803e+03
25,30,60,1.179382e+03
25,30,70,9.542868e+02
25,30,80,5.878252e+02
25,30,90,4.603467e+02
25,30,100,3.870940e+02
