funcid,dim,milestone,error
1,10,1,7.426197e+09
1,10,2,7.426197e+09
1,10,3,7.426197e+09
1,10,5,7.426197e+09
1,10,10,5.895755e+09
1,10,20,4.595560e+09
1,10,30,1.818776e+09
1,10,40,1.818776e+09
1,10,50,1.818776e+09
1,10,60,1.014707e+09
1,10,70,1.014707e+09
1,10,80,5.253915e+08
1,10,90,1.669247e+08
1,10,100,6.851657e+04
1,10,1,5.524873e+09
1,10,2,5.524873e+09
1,10,3,5.524873e+09
1,10,5,5.524873e+09
1,10,10,5.524873e+09
1,10,20,3.986681e+09
1,10,30,3.502119e+09
1,10,40,3.502119e+09
1,10,50,1.477286e+09
1,10,60,1.269196e+09
1,10,70,6.379818e+08
1,10,80,6.159894e+08
1,10,90,1.354991e+08
1,10,100,5.929169e+04
1,10,1,8.095145e+09
1,10,2,6.189121e+09
1,10,3,6.189121e+09
1,10,5,6.189121e+09
1,10,10,6.189121e+09
1,10,20,4.866102e+09
1,10,30,4.595470e+09
1,10,40,3.562906e+09
1,10,50,3.562906e+09
1,10,60,1.382685e+09
1,10,70,8.016543e+08
1,10,80,4.893204e+08
1,10,90,1.422521e+08
1,10,100,6.950697e+04
1,10,1,6.093869e+09
1,10,2,5.201124e+09
1,10,3,5.201124e+09
1,10,5,4.678013e+09
1,10,10,3.729837e+09
1,10,20,3.729837e+09
1,10,30,3.729837e+09
1,10,40,3.729837e+09
1,10,50,3.266037e+09
1,10,60,2.303875e+09
1,10,70,1.577615e+09
1,10,80,3.468393e+08
1,10,90,9.784821e+07
1,10,100,3.329921e+04
1,10,1,7.853708e+09
1,10,2,5.803183e+09
1,10,3,3.527353e+09
1,10,5,3.527353e+09
1,10,10,3.527353e+09
1,10,20,3.393470e+09
1,10,30,3.393470e+09
1,10,40,3.393470e+09
1,10,50,2.859463e+09
1,10,60,1.827458e+09
1,10,70,1.255698e+09
1,10,80,8.102889e+08
1,10,90,1.891811e+08
1,10,100,6.268159e+04
1,10,1,8.234021e+09
1,10,2,5.789159e+09
1,10,3,5.789159e+09
1,10,5,4.608663e+09
1,10,10,4.608663e+09
1,10,20,3.339249e+09
1,10,30,2.670376e+09
1,10,40,2.418878e+09
1,10,50,2.353875e+09
1,10,60,1.545539e+09
1,10,70,1.545539e+09
1,10,80,4.441783e+08
1,10,90,1.395800e+08
1,10,100,4.611042e+04
1,10,1,7.212576e+09
1,10,2,7.212576e+09
1,10,3,7.212576e+09
1,10,5,4.939367e+09
1,10,10,4.939367e+09
1,10,20,4.939367e+09
1,10,30,4.369292e+09
1,10,40,4.369292e+09
1,10,50,2.558414e+09
1,10,60,2.190648e+09
1,10,70,8.181118e+08
1,10,80,6.840759e+08
1,10,90,1.535646e+08
1,10,100,6.754607e+04
1,10,1,8.417969e+09
1,10,2,5.538905e+09
1,10,3,5.538905e+09
1,10,5,5.538905e+09
1,10,10,5.390136e+09
1,10,20,3.630736e+09
1,10,30,2.480758e+09
1,10,40,1.598829e+09
1,10,50,1.598829e+09
1,10,60,1.598829e+09
1,10,70,1.598829e+09
1,10,80,7.250102e+08
1,10,90,2.372685e+08
1,10,100,5.764863e+04
1,10,1,1.074156e+10
1,10,2,8.987783e+09
1,10,3,8.987783e+09
1,10,5,6.920396e+09
1,10,10,3.085432e+09
1,10,20,3.085432e+09
1,10,30,3.085432e+09
1,10,40,1.871228e+09
1,10,50,1.871228e+09
1,10,60,1.871228e+09
1,10,70,9.874786e+08
1,10,80,6.834973e+08
1,10,90,1.314672e+08
1,10,100,5.441789e+04
1,10,1,9.756459e+09
1,10,2,5.487371e+09
1,10,3,5.487371e+09
1,10,5,5.333377e+09
1,10,10,5.333377e+09
1,10,20,4.350364e+09
1,10,30,3.606961e+09
1,10,40,3.606961e+09
1,10,50,3.606961e+09
1,10,60,1.917192e+09
1,10,70,1.476280e+09
1,10,80,6.334491e+08
1,10,90,3.129679e+08
1,10,100,4.105084e+04
