funcid,dim,milestone,error
3,30,1,3.022773e+05
3,30,2,2.749198e+05
3,30,3,2.688657e+05
3,30,5,2.617218e+05
3,30,10,1.910405e+05
3,30,20,1.556319e+05
3,30,30,1.049637e+05
3,30,40,1.049637e+05
3,30,50,6.665600e+04
3,30,60,5.934587e+04
3,30,70,3.323309e+04
3,30,80,1.899269e+04
3,30,90,5.388747e+03
3,30,100,1.998452e+02
3,30,1,2.452144e+05
3,30,2,2.049764e+05
3,30,3,2.049764e+05
3,30,5,1.815105e+05
3,30,10,1.545105e+05
3,30,20,1.227877e+05
3,30,30,9.844416e+04
3,30,40,9.390231e+04
3,30,50,6.293174e+04
3,30,60,5.688297e+04
3,30,70,3.608987e+04
3,30,80,1.847289e+04
3,30,90,4.902871e+03
3,30,100,2.731850e+02
3,30,1,1.955816e+05
3,30,2,1.952368e+05
3,30,3,1.952368e+05
3,30,5,1.952368e+05
3,30,10,1.952368e+05
3,30,20,1.607728e+05
3,30,30,1.207304e+05
3,30,40,9.680205e+04
3,30,50,5.274164e+04
3,30,60,4.131870e+04
3,30,70,2.945040e+04
3,30,80,1.175445e+04
3,30,90,4.838274e+03
3,30,100,2.310633e+02
3,30,1,3.147952e+05
3,30,2,2.415951e+05
3,30,3,2.415951e+05
3,30,5,2.226987e+05
3,30,10,1.806393e+05
3,30,20,1.310739e+05
3,30,30,1.159800e+05
3,30,40,9.109279e+04
3,30,50,6.252467e+04
3,30,60,3.906979e+04
3,30,70,3.661071e+04
3,30,80,1.498533e+04
3,30,90,6.452619e+03
3,30,100,3.268496e+02
3,30,1,2.831795e+05
3,30,2,2.777756e+05
3,30,3,2.043113e+05
3,30,5,1.322416e+05
3,30,10,1.151661e+05
3,30,20,1.151661e+05
3,30,30,1.151661e+05
3,30,40,1.091073e+05
3,30,50,9.797508e+04
3,30,60,5.935578e+04
3,30,70,2.610784e+04
3,30,80,1.861121e+04
3,30,90,5.080443e+03
3,30,100,2.564106e+02
3,30,1,3.396393e+05
3,30,2,2.346842e+05
3,30,3,2.315183e+05
3,30,5,2.296222e+05
3,30,10,1.566949e+05
3,30,20,1.275266e+05
3,30,30,1.103201e+05
3,30,40,8.386932e+04
3,30,50,5.407104e+04
3,30,60,3.298451e+04
3,30,70,3.053387e+04
3,30,80,2.015612e+04
3,30,90,5.975057e+03
3,30,100,5.131685e+02
3,30,1,1.835749e+05
3,30,2,1.835749e+05
3,30,3,1.835749e+05
3,30,5,1.835749e+05
3,30,10,1.483122e+05
3,30,20,1.406474e+05
3,30,30,1.190716e+05
3,30,40,7.364654e+04
3,30,50,6.923902e+04
3,30,60,4.920306e+04
3,30,70,4.220390e+04
3,30,80,1.548328e+04
3,30,90,9.980357e+03
3,30,100,6.221835e+02
3,30,1,3.143122e+05
3,30,2,2.334647e+05
3,30,3,2.334647e+05
3,30,5,2.334647e+05
3,30,10,1.598395e+05
3,30,20,1.598395e+05
3,30,30,1.258111e+05
3,30,40,9.310757e+04
3,30,50,7.062948e+04
3,30,60,4.466724e+04
3,30,70,3.106206e+04
3,30,80,1.726567e+04
3,30,90,7.785679e+03
3,30,100,3.804285e+02
3,30,1,3.153810e+05
3,30,2,2.428003e+05
3,30,3,2.428003e+05
3,30,5,2.159006e+05
3,30,10,1.784336e+05
3,30,20,1.278974e+05
3,30,30,7.433519e+04
3,30,40,7.433519e+04
3,30,50,6.757458e+04
3,30,60,5.641852e+04
3,30,70,3.605563e+04
3,30,80,1.718191e+04
3,30,90,6.860467e+03
3,30,100,3.149022e+02
3,30,1,2.886444e+05
3,30,2,2.093275e+05
3,30,3,2.093275e+05
3,30,5,2.093275e+05
3,30,10,1.964683e+05
3,30,20,1.302084e+05
3,30,30,1.027701e+05
3,30,40,8.013670e+04
3,30,50,5.215046e+04
3,30,60,3.681502e+04
3,30,70,3.598386e+04
3,30,80,2.138637e+04
3,30,90,3.630109e+03
3,30,100,1.354313e+02
