funcid,dim,milestone,error
4,30,1,2.079408e+04
4,30,2,9.627431e+03
4,30,3,9.042045e+03
4,30,5,8.698911e+03
4,30,10,8.698911e+03
4,30,20,5.206207e+03
4,30,30,3.124020e+03
4,30,40,2.371470e+03
4,30,50,1.792902e+03
4,30,60,1.093709e+03
4,30,70,5.915973e+02
4,30,80,2.910585e+02
4,30,90,1.606067e+02
4,30,100,9.156233e+01
4,30,1,1.583449e+04
4,30,2,1.541444e+04
4,30,3,1.371376e+04
4,30,5,1.020459e+04
4,30,10,7.582729e+03
4,30,20,5.087330e+03
4,30,30,3.302465e+03
4,30,40,2.198889e+03
4,30,50,2.031646e+03
4,30,60,6.762569e+02
4,30,70,5.288127e+02
4,30,80,2.773509e+02
4,30,90,1.623920e+02
4,30,100,8.990479e+01
4,30,1,1.088299e+04
4,30,2,4.092231e+03
4,30,3,4.092231e+03
4,30,5,4.092231e+03
4,30,10,4.092231e+03
4,30,20,4.092231e+03
4,30,30,2.648122e+03
4,30,40,2.276298e+03
4,30,50,2.247836e+03
4,30,60,9.499290e+02
4,30,70,5.224858e+02
4,30,80,2.952297e+02
4,30,90,1.500188e+02
4,30,100,8.849132e+01
4,30,1,1.653791e+04
4,30,2,1.475325e+04
4,30,3,9.047046e+03
4,30,5,9.036097e+03
4,30,10,6.668491e+03
4,30,20,3.458907e+03
4,30,30,2.252976e+03
4,30,40,2.059087e+03
4,30,50,1.871294e+03
4,30,60,1.116800e+03
4,30,70,5.311171e+02
4,30,80,2.529948e+02
4,30,90,1.364528e+02
4,30,100,9.133772e+01
4,30,1,1.237082e+04
4,30,2,9.941831e+03
4,30,3,8.631419e+03
4,30,5,8.631419e+03
4,30,10,8.388686e+03
4,30,20,4.662801e+03
4,30,30,4.285382e+03
4,30,40,2.295082e+03
4,30,50,1.865976e+03
4,30,60,1.126949e+03
4,30,70,5.871912e+02
4,30,80,3.177768e+02
4,30,90,1.633998e+02
4,30,100,8.879381e+01
4,30,1,1.399765e+04
4,30,2,1.230098e+04
4,30,3,6.029388e+03
4,30,5,6.029388e+03
4,30,10,6.029388e+03
4,30,20,4.149648e+03
4,30,30,4.149648e+03
4,30,40,2.680336e+03
4,30,50,1.877299e+03
4,30,60,9.469180e+02
4,30,70,5.226598e+02
4,30,80,3.181254e+02
4,30,90,1.742549e+02
4,30,100,9.168612e+01
4,30,1,1.144402e+04
4,30,2,1.144402e+04
4,30,3,1.012076e+04
4,30,5,8.740488e+03
4,30,10,7.195572e+03
4,30,20,6.063262e+03
4,30,30,4.189419e+03
4,30,40,3.357551e+03
4,30,50,1.493918e+03
4,30,60,1.080405e+03
4,30,70,5.682666e+02
4,30,80,3.088665e+02
4,30,90,1.469198e+02
4,30,100,8.745305e+01
4,30,1,9.803012e+03
4,30,2,9.803012e+03
4,30,3,9.803012e+03
4,30,5,8.382336e+03
4,30,10,8.382336e+03
4,30,20,5.314406e+03
4,30,30,5.064134e+03
4,30,40,2.805644e+03
4,30,50,1.775902e+03
4,30,60,1.237719e+03
4,30,70,6.630476e+02
4,30,80,3.223147e+02
4,30,90,1.395097e+02
4,30,100,8.904470e+01
4,30,1,1.297023e+04
4,30,2,1.297023e+04
4,30,3,1.198197e+04
4,30,5,1.198197e+04
4,30,10,7.511216e+03
4,30,20,4.808013e+03
4,30,30,4.669320e+03
4,30,40,2.636942e+03
4,30,50,1.961220e+03
4,30,60,9.622231e+02
4,30,70,6.196183e+02
4,30,80,3.495331e+02
4,30,90,1.513034e+02
4,30,100,8.710541e+01
4,30,1,1.216386e+04
4,30,2,6.811823e+03
4,30,3,6.049159e+03
4,30,5,6.049159e+03
4,30,10,5.381900e+03
4,30,20,5.381900e+03
4,30,30,4.090251e+03
4,30,40,2.482508e+03
4,30,50,1.827419e+03
4,30,60,1.130410e+03
4,30,70,6.011672e+02
4,30,80,3.344397e+02
4,30,90,1.741774e+02
4,30,100,8.993230e+01
