funcid,dim,milestone,error
8,10,1,1.109337e+02
8,10,2,1.109337e+02
8,10,3,1.109337e+02
8,10,5,1.109337e+02
8,10,10,1.061950e+02
8,10,20,9.147949e+01
8,10,30,6.039448e+01
8,10,40,6.039448e+01
8,10,50,6.039448e+01
8,10,60,5.735659e+01
8,10,70,4.834903e+01
8,10,80,3.696030e+01
8,10,90,3.696030e+01
8,10,100,4.987179e+00
8,10,1,1.231128e+02
8,10,2,1.218037e+02
8,10,3,1.133443e+02
8,10,5,1.119841e+02
8,10,10,1.026774e+02
8,10,20,8.088480e+01
8,10,30,7.554927e+01
8,10,40,6.677585e+01
8,10,50,6.565856e+01
8,10,60,6.196688e+01
8,10,70,3.460615e+01
8,10,80,3.460615e+01
8,10,90,3.110282e+01
8,10,100,4.030699e+00
8,10,1,1.164055e+02
8,10,2,1.164055e+02
8,10,3,1.098215e+02
8,10,5,1.098215e+02
8,10,10,1.002566e+02
8,10,20,8.529723e+01
8,10,30,8.529723e+01
8,10,40,7.232895e+01
8,10,50,6.725648e+01
8,10,60,5.786044e+01
8,10,70,5.062601e+01
8,10,80,4.316823e+01
8,10,90,3.787513e+01
8,10,100,5.998868e+00
8,10,1,1.205251e+02
8,10,2,1.205251e+02
8,10,3,1.205251e+02
8,10,5,1.125253e+02
8,10,10,8.465709e+01
8,10,20,8.465709e+01
8,10,30,8.152284e+01
8,10,40,8.152284e+01
8,10,50,6.470696e+01
8,10,60,5.927786e+01
8,10,70,4.747667e+01
8,10,80,4.681550e+01
8,10,90,4.099344e+01
8,10,100,9.002576e+00
8,10,1,1.087470e+02
8,10,2,1.087470e+02
8,10,3,1.087470e+02
8,10,5,1.087470e+02
8,10,10,9.677538e+01
8,10,20,8.999880e+01
8,10,30,8.405906e+01
8,10,40,6.866263e+01
8,10,50,6.866263e+01
8,10,60,4.577368e+01
8,10,70,4.577368e+01
8,10,80,4.353420e+01
8,10,90,3.283353e+01
8,10,100,1.296602e+01
8,10,1,1.308041e+02
8,10,2,9.542020e+01
8,10,3,9.542020e+01
8,10,5,9.542020e+01
8,10,10,9.542020e+01
8,10,20,8.078831e+01
8,10,30,8.078831e+01
8,10,40,6.694099e+01
8,10,50,6.694099e+01
8,10,60,5.791844e+01
8,10,70,4.313063e+01
8,10,80,4.176630e+01
8,10,90,3.292816e+01
8,10,100,5.993048e+00
8,10,1,1.187376e+02
8,10,2,1.187376e+02
8,10,3,1.187376e+02
8,10,5,1.094860e+02
8,10,10,8.918546e+01
8,10,20,8.918546e+01
8,10,30,7.646375e+01
8,10,40,6.974560e+01
8,10,50,6.200550e+01
8,10,60,6.200550e+01
8,10,70,4.466847e+01
8,10,80,4.214321e+01
8,10,90,3.038157e+01
8,10,100,8.973769e+00
8,10,1,1.160050e+02
8,10,2,1.063895e+02
8,10,3,1.063895e+02
8,10,5,9.899713e+01
8,10,10,9.359512e+01
8,10,20,9.359512e+01
8,10,30,8.128482e+01
8,10,40,7.156536e+01
8,10,50,6.709054e+01
8,10,60,6.709054e+01
8,10,70,5.367415e+01
8,10,80,4.121903e+01
8,10,90,3.178773e+01
8,10,100,7.982236e+00
8,10,1,1.418136e+02
8,10,2,1.271459e+02
8,10,3,1.248071e+02
8,10,5,1.040158e+02
8,10,10,9.381885e+01
8,10,20,9.381885e+01
8,10,30,8.977119e+01
8,10,40,8.022772e+01
8,10,50,6.803770e+01
8,10,60,6.577108e+01
8,10,70,4.923624e+01
8,10,80,4.032107e+01
8,10,90,3.275622e+01
8,10,100,7.989372e+00
8,10,1,1.186620e+02
8,10,2,1.037832e+02
8,10,3,1.037832e+02
8,10,5,1.037832e+02
8,10,10,1.037832e+02
8,10,20,8.731873e+01
8,10,30,8.276965e+01
8,10,40,6.999561e+01
8,10,50,5.662323e+01
8,10,60,5.662323e+01
8,10,70,5.157043e+01
8,10,80,4.734939e+01
8,10,90,2.329021e+01
8,10,100,9.980471e+00
