funcid,dim,milestone,error
14,30,1,5.298477e+06
14,30,2,5.298477e+06
14,30,3,5.298477e+06
14,30,5,5.298477e+06
14,30,10,5.298477e+06
14,30,20,5.298477e+06
14,30,30,5.298477e+06
14,30,40,5.298477e+06
14,30,50,5.298477e+06
14,30,60,5.298477e+06
14,30,70,5.298477e+06
14,30,80,5.298477e+06
14,30,90,5.298477e+06
14,30,100,5.298477e+06
14,30,1,5.298477e+06
14,30,2,5.298477e+06
14,30,3,5.298477e+06
14,30,5,5.298477e+06
14,30,10,5.298477e+06
14,30,20,5.298477e+06
14,30,30,5.298477e+06
14,30,40,5.298477e+06
14,30,50,5.298477e+06
14,30,60,5.298477e+06
14,30,70,5.298477e+06
14,30,80,5.298477e+06
14,30,90,5.298477e+06
14,30,100,5.298477e+06
