funcid,dim,milestone,error
24,10,1,6.067383e+02
24,10,2,6.067383e+02
24,10,3,6.067383e+02
24,10,5,6.067383e+02
24,10,10,6.067383e+02
24,10,20,6.067383e+02
24,10,30,6.067383e+02
24,10,40,6.067383e+02
24,10,50,6.067383e+02
24,10,60,6.067383e+02
24,10,70,6.067383e+02
24,10,80,6.067383e+02
24,10,90,6.067383e+02
24,10,100,6.067383e+02
24,10,1,6.854217e+02
24,10,2,6.854217e+02
24,10,3,6.854217e+02
24,10,5,6.854217e+02
24,10,10,6.854217e+02
24,10,20,6.854217e+02
24,10,30,6.854217e+02
24,10,40,6.854217e+02
24,10,50,6.854217e+02
24,10,60,6.854217e+02
24,10,70,6.854217e+02
24,10,80,6.854217e+02
24,10,90,6.854217e+02
24,10,100,6.854217e+02
24,10,1,5.585386e+02
24,10,2,5.585386e+02
24,10,3,5.585386e+02
24,10,5,5.585386e+02
24,10,10,5.585386e+02
24,10,20,5.585386e+02
24,10,30,5.585386e+02
24,10,40,5.585386e+02
24,10,50,5.585386e+02
24,10,60,5.585386e+02
24,10,70,5.585386e+02
24,10,80,5.585386e+02
24,10,90,5.585386e+02
24,10,100,5.585386e+02
24,10,1,5.913652e+02
24,10,2,5.913652e+02
24,10,3,5.913652e+02
24,10,5,5.913652e+02
24,10,10,5.913652e+02
24,10,20,5.913652e+02
24,10,30,5.913652e+02
24,10,40,5.913652e+02
24,10,50,5.913652e+02
24,10,60,5.913652e+02
24,10,70,5.913652e+02
24,10,80,5.913652e+02
24,10,90,5.913652e+02
24,10,100,5.913652e+02
24,10,1,4.900592e+02
24,10,2,4.900592e+02
24,10,3,4.900592e+02
24,10,5,4.900592e+02
24,10,10,4.900592e+02
24,10,20,4.900592e+02
24,10,30,4.900592e+02
24,10,40,4.900592e+02
24,10,50,4.900592e+02
24,10,60,4.900592e+02
24,10,70,4.900592e+02
24,10,80,4.900592e+02
24,10,90,4.900592e+02
24,10,100,4.900592e+02
24,10,1,5.224330e+02
24,10,2,5.224330e+02
24,10,3,5.224330e+02
24,10,5,5.224330e+02
24,10,10,5.224330e+02
24,10,20,5.224330e+02
24,10,30,5.224330e+02
24,10,40,5.224330e+02
24,10,50,5.224330e+02
24,10,60,5.224330e+02
24,10,70,5.224330e+02
24,10,80,5.224330e+02
24,10,90,5.224330e+02
24,10,100,5.224330e+02
24,10,1,6.397024e+02
24,10,2,6.397024e+02
24,10,3,6.397024e+02
24,10,5,6.397024e+02
24,10,10,6.397024e+02
24,10,20,6.397024e+02
24,10,30,6.397024e+02
24,10,40,6.397024e+02
24,10,50,6.397024e+02
24,10,60,6.397024e+02
24,10,70,6.397024e+02
24,10,80,6.397024e+02
24,10,90,6.397024e+02
24,10,100,6.397024e+02
24,10,1,6.389757e+02
24,10,2,6.389757e+02
24,10,3,6.389757e+02
24,10,5,6.389757e+02
24,10,10,6.389757e+02
24,10,20,6.389757e+02
24,10,30,6.389757e+02
24,10,40,6.389757e+02
24,10,50,6.389757e+02
24,10,60,6.389757e+02
24,10,70,6.389757e+02
24,10,80,6.389757e+02
24,10,90,6.389757e+02
24,10,100,6.389757e+02
24,10,1,4.629573e+02
24,10,2,4.629573e+02
24,10,3,4.629573e+02
24,10,5,4.629573e+02
24,10,10,4.629573e+02
24,10,20,4.629573e+02
24,10,30,4.629573e+02
24,10,40,4.629573e+02
24,10,50,4.629573e+02
24,10,60,4.629573e+02
24,10,70,4.629573e+02
24,10,80,4.629573e+02
24,10,90,4.629573e+02
24,10,100,4.629573e+02
24,10,1,6.456472e+02
24,10,2,6.456472e+02
24,10,3,6.456472e+02
24,10,5,6.456472e+02
24,10,10,6.456472e+02
24,10,20,6.456472e+02
24,10,30,6.456472e+02
24,10,40,6.456472e+02
24,10,50,6.456472e+02
24,10,60,6.456472e+02
24,10,70,6.456472e+02
24,10,80,6.456472e+02
24,10,90,6.456472e+02
24,10,100,6.456472e+02
