funcid,dim,milestone,error
2,30,1,8.974822e+56
2,30,2,8.974822e+56
2,30,3,8.974822e+56
2,30,5,8.974822e+56
2,30,10,8.974822e+56
2,30,20,8.974822e+56
2,30,30,8.974822e+56
2,30,40,8.974822e+56
2,30,50,8.974822e+56
2,30,60,8.974822e+56
2,30,70,8.974822e+56
2,30,80,8.974822e+56
2,30,90,8.974822e+56
2,30,100,8.974822e+56
2,30,1,8.974822e+56
2,30,2,8.974822e+56
2,30,3,8.974822e+56
2,30,5,8.974822e+56
2,30,10,8.974822e+56
2,30,20,8.974822e+56
2,30,30,8.974822e+56
2,30,40,8.974822e+56
2,30,50,8.974822e+56
2,30,60,8.974822e+56
2,30,70,8.974822e+56
2,30,80,8.974822e+56
2,30,90,8.974822e+56
2,30,100,8.974822e+56
