funcid,dim,milestone,error
19,10,1,1.446672e+07
19,10,2,1.446672e+07
19,10,3,1.446672e+07
19,10,5,1.446672e+07
19,10,10,1.446672e+07
19,10,20,1.446672e+07
19,10,30,1.446672e+07
19,10,40,1.446672e+07
19,10,50,1.446672e+07
19,10,60,1.446672e+07
19,10,70,1.446672e+07
19,10,80,1.446672e+07
19,10,90,1.446672e+07
19,10,100,1.446672e+07
19,10,1,8.419557e+06
19,10,2,8.419557e+06
19,10,3,8.419557e+06
19,10,5,8.419557e+06
19,10,10,8.419557e+06
19,10,20,8.419557e+06
19,10,30,8.419557e+06
19,10,40,8.419557e+06
19,10,50,8.419557e+06
19,10,60,8.419557e+06
19,10,70,8.419557e+06
19,10,80,8.419557e+06
19,10,90,8.419557e+06
19,10,100,8.419557e+06
19,10,1,2.389673e+06
19,10,2,2.389673e+06
19,10,3,2.389673e+06
19,10,5,2.389673e+06
19,10,10,2.389673e+06
19,10,20,2.389673e+06
19,10,30,2.389673e+06
19,10,40,2.389673e+06
19,10,50,2.389673e+06
19,10,60,2.389673e+06
19,10,70,2.389673e+06
19,10,80,2.389673e+06
19,10,90,2.389673e+06
19,10,100,2.389673e+06
19,10,1,8.790762e+07
19,10,2,8.790762e+07
19,10,3,8.790762e+07
19,10,5,8.790762e+07
19,10,10,8.790762e+07
19,10,20,8.790762e+07
19,10,30,8.790762e+07
19,10,40,8.790762e+07
19,10,50,8.790762e+07
19,10,60,8.790762e+07
19,10,70,8.790762e+07
19,10,80,8.790762e+07
19,10,90,8.790762e+07
19,10,100,8.790762e+07
19,10,1,7.980036e+05
19,10,2,7.980036e+05
19,10,3,7.980036e+05
19,10,5,7.980036e+05
19,10,10,7.980036e+05
19,10,20,7.980036e+05
19,10,30,7.980036e+05
19,10,40,7.980036e+05
19,10,50,7.980036e+05
19,10,60,7.980036e+05
19,10,70,7.980036e+05
19,10,80,7.980036e+05
19,10,90,7.980036e+05
19,10,100,7.980036e+05
19,10,1,1.055569e+07
19,10,2,1.055569e+07
19,10,3,1.055569e+07
19,10,5,1.055569e+07
19,10,10,1.055569e+07
19,10,20,1.055569e+07
19,10,30,1.055569e+07
19,10,40,1.055569e+07
19,10,50,1.055569e+07
19,10,60,1.055569e+07
19,10,70,1.055569e+07
19,10,80,1.055569e+07
19,10,90,1.055569e+07
19,10,100,1.055569e+07
19,10,1,1.445475e+08
19,10,2,1.445475e+08
19,10,3,1.445475e+08
19,10,5,1.445475e+08
19,10,10,1.445475e+08
19,10,20,1.445475e+08
19,10,30,1.445475e+08
19,10,40,1.445475e+08
19,10,50,1.445475e+08
19,10,60,1.445475e+08
19,10,70,1.445475e+08
19,10,80,1.445475e+08
19,10,90,1.445475e+08
19,10,100,1.445475e+08
19,10,1,8.354007e+07
19,10,2,8.354007e+07
19,10,3,8.354007e+07
19,10,5,8.354007e+07
19,10,10,8.354007e+07
19,10,20,8.354007e+07
19,10,30,8.354007e+07
19,10,40,8.354007e+07
19,10,50,8.354007e+07
19,10,60,8.354007e+07
19,10,70,8.354007e+07
19,10,80,8.354007e+07
19,10,90,8.354007e+07
19,10,100,8.354007e+07
19,10,1,8.758916e+06
19,10,2,8.758916e+06
19,10,3,8.758916e+06
19,10,5,8.758916e+06
19,10,10,8.758916e+06
19,10,20,8.758916e+06
19,10,30,8.758916e+06
19,10,40,8.758916e+06
19,10,50,8.758916e+06
19,10,60,8.758916e+06
19,10,70,8.758916e+06
19,10,80,8.758916e+06
19,10,90,8.758916e+06
19,10,100,8.758916e+06
19,10,1,4.579731e+07
19,10,2,4.579731e+07
19,10,3,4.579731e+07
19,10,5,4.579731e+07
19,10,10,4.579731e+07
19,10,20,4.579731e+07
19,10,30,4.579731e+07
19,10,40,4.579731e+07
19,10,50,4.579731e+07
19,10,60,4.579731e+07
19,10,70,4.579731e+07
19,10,80,4.579731e+07
19,10,90,4.579731e+07
19,10,100,4.579731e+07
