funcid,dim,milestone,error
4,10,1,3.779024e+03
4,10,2,3.779024e+03
4,10,3,3.779024e+03
4,10,5,3.779024e+03
4,10,10,3.779024e+03
4,10,20,3.779024e+03
4,10,30,3.779024e+03
4,10,40,3.779024e+03
4,10,50,3.779024e+03
4,10,60,3.779024e+03
4,10,70,3.779024e+03
4,10,80,3.779024e+03
4,10,90,3.779024e+03
4,10,100,3.779024e+03
4,10,1,3.779024e+03
4,10,2,3.779024e+03
4,10,3,3.779024e+03
4,10,5,3.779024e+03
4,10,10,3.779024e+03
4,10,20,3.779024e+03
4,10,30,3.779024e+03
4,10,40,3.779024e+03
4,10,50,3.779024e+03
4,10,60,3.779024e+03
4,10,70,3.779024e+03
4,10,80,3.779024e+03
4,10,90,3.779024e+03
4,10,100,3.779024e+03
4,10,1,3.779024e+03
4,10,2,3.779024e+03
4,10,3,3.779024e+03
4,10,5,3.779024e+03
4,10,10,3.779024e+03
4,10,20,3.779024e+03
4,10,30,3.779024e+03
4,10,40,3.779024e+03
4,10,50,3.779024e+03
4,10,60,3.779024e+03
4,10,70,3.779024e+03
4,10,80,3.779024e+03
4,10,90,3.779024e+03
4,10,100,3.779024e+03
