funcid,dim,milestone,error
7,10,1,4.281519e+02
7,10,2,4.281519e+02
7,10,3,4.281519e+02
7,10,5,4.281519e+02
7,10,10,3.521322e+02
7,10,20,3.008873e+02
7,10,30,2.373605e+02
7,10,40,2.373605e+02
7,10,50,1.701916e+02
7,10,60,1.379540e+02
7,10,70,1.082904e+02
7,10,80,9.124991e+01
7,10,90,5.224456e+01
7,10,100,2.756719e+01
7,10,1,5.364111e+02
7,10,2,4.278532e+02
7,10,3,4.278532e+02
7,10,5,3.638310e+02
7,10,10,3.638310e+02
7,10,20,2.247158e+02
7,10,30,2.247158e+02
7,10,40,2.247158e+02
7,10,50,2.185972e+02
7,10,60,1.174750e+02
7,10,70,1.174750e+02
7,10,80,9.137218e+01
7,10,90,6.157133e+01
7,10,100,1.622404e+01
7,10,1,4.626656e+02
7,10,2,4.626656e+02
7,10,3,4.626656e+02
7,10,5,3.939908e+02
7,10,10,2.742769e+02
7,10,20,2.742769e+02
7,10,30,2.048616e+02
7,10,40,1.557945e+02
7,10,50,1.557945e+02
7,10,60,1.463894e+02
7,10,70,1.158483e+02
7,10,80,7.749850e+01
7,10,90,5.271782e+01
7,10,100,2.235148e+01
7,10,1,3.700266e+02
7,10,2,3.700266e+02
7,10,3,3.474223e+02
7,10,5,3.474223e+02
7,10,10,3.327997e+02
7,10,20,2.947887e+02
7,10,30,1.738919e+02
7,10,40,1.738919e+02
7,10,50,1.738919e+02
7,10,60,1.575471e+02
7,10,70,9.525700e+01
7,10,80,6.481070e+01
7,10,90,5.435385e+01
7,10,100,1.580267e+01
7,10,1,4.166579e+02
7,10,2,4.166579e+02
7,10,3,4.166579e+02
7,10,5,3.953955e+02
7,10,10,3.953955e+02
7,10,20,2.492401e+02
7,10,30,2.143567e+02
7,10,40,2.143567e+02
7,10,50,1.802507e+02
7,10,60,1.582561e+02
7,10,70,1.169590e+02
7,10,80,9.087842e+01
7,10,90,6.451870e+01
7,10,100,1.707406e+01
7,10,1,3.705928e+02
7,10,2,3.705928e+02
7,10,3,3.705928e+02
7,10,5,3.705928e+02
7,10,10,3.624405e+02
7,10,20,3.621822e+02
7,10,30,1.996058e+02
7,10,40,1.996058e+02
7,10,50,1.654865e+02
7,10,60,1.654865e+02
7,10,70,1.192543e+02
7,10,80,7.689227e+01
7,10,90,6.120765e+01
7,10,100,2.833648e+01
7,10,1,3.781476e+02
7,10,2,3.781476e+02
7,10,3,3.614911e+02
7,10,5,2.594954e+02
7,10,10,2.594954e+02
7,10,20,2.594954e+02
7,10,30,2.594954e+02
7,10,40,2.220406e+02
7,10,50,1.668065e+02
7,10,60,1.475023e+02
7,10,70,1.031311e+02
7,10,80,7.520739e+01
7,10,90,4.840736e+01
7,10,100,1.721318e+01
7,10,1,4.008995e+02
7,10,2,4.008995e+02
7,10,3,4.008995e+02
7,10,5,3.659264e+02
7,10,10,3.424199e+02
7,10,20,3.374111e+02
7,10,30,3.220615e+02
7,10,40,1.461121e+02
7,10,50,1.461121e+02
7,10,60,1.323376e+02
7,10,70,8.560640e+01
7,10,80,8.536179e+01
7,10,90,6.016239e+01
7,10,100,1.450079e+01
7,10,1,3.987184e+02
7,10,2,3.987184e+02
7,10,3,3.987184e+02
7,10,5,3.987184e+02
7,10,10,3.693355e+02
7,10,20,1.794163e+02
7,10,30,1.794163e+02
7,10,40,1.794163e+02
7,10,50,1.461193e+02
7,10,60,1.348197e+02
7,10,70,1.049627e+02
7,10,80,9.427117e+01
7,10,90,5.223366e+01
7,10,100,1.923991e+01
7,10,1,3.440980e+02
7,10,2,3.440980e+02
7,10,3,3.440980e+02
7,10,5,3.440980e+02
7,10,10,3.440980e+02
7,10,20,2.548202e+02
7,10,30,1.590832e+02
7,10,40,1.529416e+02
7,10,50,1.529416e+02
7,10,60,1.529416e+02
7,10,70,1.174062e+02
7,10,80,7.102395e+01
7,10,90,5.135773e+01
7,10,100,1.594734e+01
